book,chapter,paragragh,tag
斗破,第1460章 暴打,"萧炎抬起头，屈指一弹，那巨大的黑色光圈便是闪掠而下，迅速出现在那黄泉指按下的地方，陡然疯狂旋转起来。
　　“咔咔！”
　　黄泉指重重的按在黑色光圈之上，可怕的能量冲击，如同风暴一般，席卷着天地之间。
　　“轰隆隆！”
　　黑色光圈疯狂的旋转着，一波波的毁灭之力弥漫开来，而那黄泉指，则是一丈丈的不断深陷进入其中，最后，终于是在妖天啸惊怒的目光中，被黑色光圈尽数吞噬。
　　“好小子，倒是小瞧了你！”",1
斗破,第1478章 三大龙王,"萧炎非常清楚他与三大龙王之间巨大的差距，如果硬碰硬的话，他根本不可能在对方三人手中坚持下五分钟时间，因此，这一出手，他便是施展出了他唯一所修炼成功的天阶高级斗技，黄泉天怒！
　　伴随着那奇异的音节从那巨大虚影嘴中传出，这片天地，仿佛都是在一霎那间寂静了下来，瞬息后，那三大龙王的面色，却是逐渐的变幻了起来，他们也是在这一刻察觉到了那铺天盖地而来的可怕音波冲击！
　　“灵魂冲击！小心！”
　　北龙王的面色，布满着凝重之色，他怎么也想不到，萧炎所施展的，居然会是灵魂冲击，太虚古龙的肉体虽然强悍无比，但也毕竟是属于魔兽，而灵魂力量，则是魔兽强者的弱项，不过所幸，如今的大陆，懂得精湛灵魂攻击的强者并不多，但不多，却并不代表没有，比如，面前的萧炎……
　　“嗡呜！”
　　虚无的空间，在这一刻颤抖起来。
　　“联手！”
　　被那奇怪的声波传进耳中，北龙王立刻便是感觉到脑袋之中传来眩晕的感觉，一声暴喝，三人便是聚在一起，然而还不待他们彻底的运转斗气，可怕的音波冲击，已然临身！
　　那曾经让得萧炎吃过大亏的可怕攻击速度，这一次，再度让得北龙王三人措手不及！",1
斗破,第1488章 血洗,"萧炎瞟了这魂殿副殿主一眼，也不理他，手掌一抓，火焰大手便是将那巨坑深处的大天尊给捞了出来，此刻的后者手臂已爆成血雾，浑身弥漫着鲜血，甚至连其灵魂都是被先前的“黄泉天怒”所震伤，乃至于其目光现在都是有些涣散，显然不仅是身体重伤，连灵魂，都是受到了重创……
　　萧炎目光平静的望着那仿佛重伤得无力反抗的大天尊，火焰大手缓缓的将其拉过来，然而，就在那大天尊距他仅有不到十丈距离时，那本来木然的苍老脸庞，猛的浮现一抹狰狞，其身体，也是瞬间膨胀。
　　“砰！”
　　他膨胀的身体，只是持续到一半，萧炎便是表无表情的紧握拳头，而那火焰大手，也是狠狠握拢，可怕的力道，直接生生的将大天尊的肉体捏爆了去。",1
斗破,第1490章 吸收灵魂本源,"萧炎袖袍一挥，火焰再度暴涨，将那深藏在光团之中的黑气，尽数炼化出来，而随着这些黑气的散去，那灵魂光团，也是越发的透明晶莹，看上去，仿佛虚幻一般……
　　这般炼化持续了半个小时，萧炎方才缓缓散去火焰，望着漂浮在面前如同水晶般的灵魂光团，这才缓缓的松了一口气，手印一动，眉心处的灵魂力量便是暴涌而出，化为一尊与萧炎相同模样的人形模样，盘坐于灵魂光团之前，嘴巴微张，一股吸力涌出……
　　而随着这股吸力的出现，那灵魂光团也是微微一颤，一股异常精纯的灵魂本源之力蔓延而出，最后缠绕在萧炎灵魂的周身，顺着他的嘴，鼻以及周身毛孔，源源不断的融入而进……
　　伴随着越来越多的灵魂本源被吸入，萧炎的灵魂表面，也是逐渐的泛起一层宛如水晶般的奇异晶层……",2
斗破,第1491章 天境大圆满,"山顶之上，萧炎盘坐，在其面前，是一道身体上被一层宛如水晶般的奇异经曾所包裹的人影，这道人影的面孔，与萧炎一模一样……
　　在这道水晶人影的而身前，那原本足有半丈庞大的灵魂本源，已是仅仅只有半个脑袋大小，一股股精纯的灵魂本源之力，徐徐的飘散而出……
　　“呼……”
　　水晶人影，如同雕塑一般纹丝不动，许久之后，其紧闭的嘴巴突然张开一道缝隙，一股吸力骤然暴涌而出，那半个人头大小的灵魂光团，顿时掠出，旋即化为一道流光，钻进水晶“萧炎”嘴中！
　　“轰！”
　　在那灵魂光团钻进“水晶萧炎”嘴中之时，后者身体，猛然一震，刺眼的强光，从其体内暴涌而出，一股恍若天地般的无形波动，如同风暴一般，从其体内，铺天盖地的席卷而出！
　　这一刻，天空乌云密布，狂雷乱舞！",2
斗破,第1493章 妖火降世！,"星陨阁，盘坐于一颗参天巨树之顶的萧炎，突然缓缓的睁开双眸，抬起头来，目光望着遥远的天空，在那西方天空，两轮弯月，一上一下，悄然浮现！
　　同一霎，星空上，九颗璀璨的星辰，也是在无数道震撼的目光中缓缓移动，最后化为一条直线……
　　双月同现，九星一体，天地潮汐，妖火降世！
　　净莲妖火，终于是在这一刻，再度降临世间！",2
斗破,第1507章 反控,"随着这道灵魂符文进入火奴脑海，萧炎顿时感觉到一股极端的炽热从后者脑中传出，他能够用另外一种视觉“看到”，在那火奴的脑海深处，有着一枚乳白色的火珠盘旋，那火珠之内，蕴含着极端恐怖的能量。
　　灵魂符文侵入火奴脑海，盘旋在那乳白色火珠的周围，旋即释放出一股股奇异的波动屏障，竟然是缓缓的将火珠给隔离了去。
　　就在火珠被隔离的那一霎，萧炎心中顿时多出一道感应，当下心神一动，面前的火奴便是安静的垂下了手臂，如同奴仆一般，安静的站在他身旁。
　　“居然真的能够控制……”
　　见到这一幕，萧炎脸庞上顿时涌现一抹难以掩饰的狂喜之色！
　　如果他能够将这十道火奴全部控制的话，那他麾下的阵容，简直就是呈火箭般的暴涨，到时候，就算是要灭了魂殿，都不是不可能的事！",1
斗破,第1510章 惊天对撞,"见到这魂风召唤出族纹，萧炎心念也是一动，眉心处的族纹徐徐浮现，旋即其眉心盘踞的浩瀚灵魂力量，也是悄然涌动，一道宛如实质般的身影，缓缓在身旁凝现而出。
　　“灵魂分身……”
　　望着萧炎身旁的那一道灵魂分身，魂风眼神也是微微一凝，他能够察觉到，这道灵魂分身的实力，可丝毫不比萧炎本体弱，而且，后者所拥有的灵魂力量，也是他唯一自认不如对方的。
　　天境大圆满的灵魂力量，在场的除了全盛时期的魂殿殿主能够比过萧炎之外，恐怕其余人，还真不具备这与他相争的资格，即便是他这个魂族的核心天才……
　　“五轮离火法！”
　　灵魂分身一出现，萧炎便是掠上高空，一团团异火从其体内飞快的涌出，然后化为巨大的火灵，迅速的在天空上组成五轮离火大阵。
　　在萧炎本体施展大招的同时，萧炎的灵魂分身也是面色凝重，双手闪电般的变幻出一道道手印，旋即其身体陡然膨胀至数百丈庞大，甚至，在其体表之外，还有着千丈庞大的灵魂虚影！
　　黄泉天怒！
　　而且还是由灵魂分身来施展的黄泉天怒，那等威力，仿佛比萧炎本体施展，还要更加的强悍！
　　整片天空，火海弥漫，天际之上，巨大的五色火焰火盘缓缓旋转，狂暴的能量在其中疯狂的凝聚着。",1
斗破,第1510章 惊天对撞,"天空上，萧炎望着那不断泛起涟漪的吞天镜，身形一动，居然直接是跟灵魂分身融合而起，那即将消散的巨大虚影，再度张嘴，发出一道惊天动地的灵魂音波！
　　“哞！”
　　灵魂冲击，眨眼便至，魂风的面色，也是在这一刻变得难看了许多，脚尖一点虚空，身形便是急忙暴退，而在其暴退的霎那，面前的吞天镜，却是陡然爆裂而开。
　　“呵呵，承让了……”
　　震退魂风，萧炎却是仰天大笑一声，身形一动，便是再度出现在了黑色光柱之前，大手一抓，便是将其抓进了手中！
　　“净莲妖火，你是我的了！”",2
斗破,第1533章 萧炎VS魂殿殿主,"见状，萧炎也是嗤笑一声，但手中攻击也是止住，向下一戳，极为精准的点在了魂殿殿主手掌之上，粉红焰火闪烁而过，后者手掌之上的浓郁漆黑斗气，顿时急速的消融而开。
　　瞧得净莲妖火竟然如此霸道，魂殿殿主眉头也是一皱，身形微微一颤，一道道残影浮现而出，而其身形，却是在瞬间出现在了半空之上，面色略微有些阴沉的望着手掌，在手背上，一道约莫半寸长的焦痕浮现而出，伤口附近没有血液渗透而出，因为在接触的那一霎，周围的血管，便是被净莲妖火的余温被焚化了……",1
斗破,第1534章 虚无吞炎,"粉红火焰，在无数道目光的注视下，逐渐的凝聚成一道粉红火焰圆盘，火盘周围，有着奇异的火焰纹路，细细看去，正是那曾经被萧炎炼化过的六种异火形状，而在六种异火的中心位置，也就是火盘的中央处，一簇宛如晶体般的粉红火焰，随风摇曳。
　　“佛怒轮回！”
　　火盘成形，萧炎眼神也是一凛，低沉喝声，猛然响起。
　　“嗡嗡！”
　　随着萧炎喝声落下，天空上的粉红火盘，顿时传出一阵阵嗡鸣之声，旋即火盘咔咔的缓缓旋转起来，而在其旋转间，那火盘中央位置的粉红火焰晶体，却是嗤的一声，暴射出一道约莫手臂粗壮的粉红火束！
　　这道粉红火束初始仅有手臂粗壮，但在其掠出的霎那，便是迎风暴涨，化为数十丈庞大！
　　“嗤！”
　　粉红火束一成形，便是以一种恐怖的速度射中下方的一座山峰，在接触的那一霎，山峰如同冰山所铸一般，居然直接是在众多惊骇目光中，诡异的消失而去，所留下的，只是地面上一个近百丈庞大的巨坑，巨坑深不见底，一眼望去，连尽头都是看不见。
　　“去！”
　　萧炎手印一变，手指陡然指向天空上的魂殿殿主，旋即，那火盘也是迅速抬头，那道粉红火束，直接是从大地上切割而过，火束所过之处，一道足有千丈之长的光滑深壑，便是出现在了那一道道目瞪口呆的视线之中，在那火束所过之处，仿佛一切的物体，都是化为虚无……",1
斗破,第1538章 黑色珠子,"星界之中，一座幽静深处之中，溪流自林间穿梭而过，最后化为一条银色瀑布，飞落而下，落进下方的清澈湖泊之中。
　　在湖泊的中央位置，一道人影盘坐在水面上，纹丝不动，周遭荡漾而开的波纹，在靠近他身体十米范围时，便是会自动的消散而去，在他的周身，仿佛是存在着一个极静的气场一般，显得颇为的奇异。
　　“嗡！”
　　这般极静持续了约莫半日时间，那道人影方才缓缓睁开紧闭的双眸，漆黑眸中掠过淡淡火芒，旋即他低下头，眉头紧皱的望着其手掌上，在其手掌上方半寸处，悬浮着一枚黑色珠子，珠子颜色极为的深邃，一眼看去，仿佛一个小型黑洞般，连灵魂都是有种被扯进去的诡异感觉。",1
斗破,第1552章 吞噬黑魔雷,"这一次，萧炎也是明白这股能量的来源，当下心脏便是陡然加速，黑魔雷极其的狂暴，就算其中能量惊人，但他却从来未曾想过将其吸收，就算是他拥有着净莲妖火，都没有这么想过，但如今具备了一些虚无吞炎吞噬之力的小伊，却是竟然做到了这一步！
　　“咕噜……”
　　萧炎喉咙缓缓滚动了一下，在这些令得体内传出酥麻感觉的能量消融在体内时，他发现，自己自从妖火空间出来后，便是纹丝不动的实力，居然再度出现了缓慢了增涨！
　　萧炎略微有些僵硬的抬头，望着远处那密密麻麻，铺天盖地的黑魔雷，眼瞳之中，猛然涌上极度炽热的神色，有了小伊的炼化与吞噬能力，这些在常人眼中宛如夺命镰刀般的黑魔雷，在他眼中，却是变成了天地间最为的完美的大补之物……
　　“这些，都是我的！”
　　萧炎有些贪婪的舔了舔嘴，喉咙间，也是传出了噙着狂喜般的低吼之声。",2
斗破,第1555章 九玄金雷的力量,"萧炎指尖一划，一道血线飞掠而出，然后迅速的在火网之上形成一道阵法，旋即火芒大震，火网包裹着金光雷龙开始急速的收缩，最后化为一道迷你型的雷龙，钻进了小伊身体之中，这种毁灭般的力量，也仅仅只有小伊的火灵之体方才能够承受住。
　　做完这些，萧炎方才大松一口气，目光转向面前的九玄金雷，由于力量被抽调的缘故，后者的身体直接变成了一道十丈左右的小小金龙。
　　萧炎手掌轻轻抚摸着九玄金雷的龙头，手印一变，天地间的灵气，便是飞快的汇聚而来，最后化为一枚灵气种子，缓缓的侵入进九玄金雷体内，现在的九玄金雷，恐怕也就相当于斗尊级别的存在，此时再聚灵，反噬顿时荡然无存。
　　望着那龙目之中突然灵气大盛的而九玄金雷，萧炎微微一笑，放弃了力量，再获得灵智，易如反掌。
　　“以后，你便是天地间唯一一道拥有着灵智的九玄金雷……”
　　萧炎再度拍了拍九玄金雷，然后毅然转身，身形化为虹芒，对着雷池之外，暴掠而去。",2
斗破,第1569章 借玉,"漫天的丹粒倾泻而下，掉落在广场之上，发出清脆如雨滴般的声响，这种丹粒虽然并算不得丹药，但却也是由精纯的能量所凝聚，服用了的话，对人体也是有着不小的效果。
　　萧炎身形悬浮在天空之上，这个时候，即便是以他的定力，眼中都是忍不住的流露出狂喜之色，丹雨降，玄丹出的话他也是听说过，但这却是他第一次亲眼见到这般奇景。
　　“竟然……真的成功了。”
　　手掌接过一枚丹粒，萧炎手掌都是略微的有些颤抖，此次的结果，简直就是出乎了他的意料，即便是以他现在的能力，想要炼制九品玄丹，那成功率，也不会超过四成！
　　不过此番炼丹真要说起来，倒是有着一些幸运的成分，一枚丹药，包含了四枚雏丹的能量，这种事情，可以说是极为的罕见，四枚雏丹之中，各自药性都是不同，虽说经过小伊的净化，其中绝大部分的药力都是化为精纯的能量，可在那残留中，毕竟还是有着一些药性，这些细微的药性伴随着能量，融入进萧炎的那一枚雏丹之中，彼此交融，再加上净莲妖火的猛烈炼制，倒是出现了一些常人未曾料到的细微变化，而那变化的结果，似乎则是刚好弥合了雏丹之中的某些不完美之物，并且导致此次炼丹的成功……",2
斗破,第1575章 借火,"萧炎一手握拐杖，一手抓着那龟灵地火，晶莹剔透的身体，隐隐间发出奇异的光泽，在这个状态下，他与小伊已是完全融合，从某种方面来说，此刻的他也是相当于异火之灵的体质，即便是其他未能被其炼化的异火，只要它们的主人不反抗，那他也是能够将其施展，只不过那威力，自然是要比炼化过的异火要弱上一些，但这种紧急时候，已没办法再考虑这些。
　　萧炎自身，便已拥有着六种异火，若是再将这两种异火加注而进，那最终所成形的火莲，便将会是史无前例的由八种异火所凝！
　　那等威力，必然极其的恐怖！！",2
斗破,第1586章 赐教,"场中灰尘徐徐平息而下，萧炎的身影，再度出现在所有人注视下，依旧是一身黑衫，身姿挺拔，浑身上下，没有一点受创模样，甚至，连其周围一丈之内的地面，都是毫发无损，与其他地方的狼藉截然不同。
　　“怎么可能……”
　　望着那几乎连步伐都是未曾退后半步的萧炎，雷云等人面色顿时苍白起来，旋即一股深深的无力涌现出来，原来他们在对方眼中，居然如此的不堪一击……
　　“攻击尚可……”
　　全场鸦雀无声，萧炎却是微微一笑，旋即也不看雷云等人，目光转向雷动，手掌一阴，笑道：“请！”
　　“轰！”
　　雷动的面色，已是凝重得无以复加，萧炎那副轻风云淡般的模样，却是让得他感觉到莫大的压力，不过他也是果断之人，萧炎的笑声刚刚一落，他的身形，便是化为一道电芒暴掠而出，手掌一握，黑色雷电顺着手臂急速窜动，最后飞快的在掌心凝聚成一柄黑色长枪，枪身之上，雷弧跳动。",1
斗破,第1586章 赐教,"雷动的枪，好像沾不了萧炎的身……”古刑望着场中，突然间有些骇然的道，那雷动据说可是三星后期的斗圣实力，而且再加上其身怀变异的雷电斗气，攻击力更是可以匹敌四星斗圣，然而这等强悍实力，竟然连萧炎的身子都是沾不上，后者究竟是到了何种境界？
　　一旁的古青阳等人也是点了点头，对视了一眼，皆是看出对方眼中的惊骇之意，特别是那曾经与萧炎交过手的古妖，更是苦笑不已，当年萧炎第一次来古族时，尚还要拼得重伤才能险胜于他，可如今再来时，两人间的差距，已是被无限倍的拉大……
　　外人都是能够看清局面，身为主角的雷动，自然也是有所察觉，他几乎是越打越心惊，面前的萧炎，就如同一个黑洞一般，不论他施展如何凌厉的攻势，都是会被悄然的吞噬，对其造不成半点的伤害。
　　“魔雷陨！”
　　雷动的面色紧绷着，突然间，眼中掠过一抹狠色，漫天凌厉枪影陡然一顿，只见得他一咬舌尖，一口鲜血喷射而出，血液之中，居然有着黑色雷弧闪烁，旋即尽数落在枪尖之上，顿时枪尖变得极度暗沉下来，紧接着，雷动枪身一抖，速度猛然间提升到极致，闪电般的对着萧炎喉咙暴刺而去。
　　“好快！”
　　雷动突然间的提速，让得不少人面色都是一变，即便是强如古青阳等人，都仅仅只能看到黑光一闪。
　　“嗤！”
　　接触，仅仅只是瞬间的事，众人刚刚觉得眼中黑光一闪，一道轻响便是自场中响起，目光急忙望去，却是见到，雷动的枪尖，重重的刺在萧炎张开的右掌之上，然而眼尖之人却是能够发现，雷动的枪尖，距萧炎手掌，依稀有着半寸距离，而这半寸，任由雷动如何疯狂的催动斗气，都是无法再进半步。
　　雷动的全力一击，居然直接是被萧炎一掌接下！",1
斗破,第1587章 窥视,"在萧炎掌风拍出时，掌心火焰急速凝聚，直接是以一种惊人的速度，凝聚成一朵精美的六色火莲！
　　火莲一成形，一股无法遏制般的毁灭波动便是骤然波荡而出，让得不远处的炎烬与古元都是略微有些侧目。
　　“好恐怖的火莲……”
　　古族三仙之一的古道，面色凝重的望着萧炎掌心的火莲，从那上面，就算是他，都是感觉到了危险的味道，他没想到，当萧炎在晋入六星斗圣之后，所施展而出的火莲，威力居然已经强到了这种地步，这若是放在当日魂煞追杀时，光是这火莲的威力，恐怕就得让后者忌惮不少。
　　火莲一出，引起了不少人的震惊，就算是那雷赢，面色都是微微一凝，旋即大感兴趣，一声大笑，蒲扇大的手掌猛的一抓，顿时掌心电闪雷鸣，宛如缩小了无数倍的雷云一般。
　　“试试我雷族的雷劫掌！”",1
斗破,第1605章 死寂之门,"萧炎注视着魂元天，嗤笑了一声，心神一动，浩瀚的灵魂之力便是暴涌而出，几乎是瞬息间，便是将后方那无形的灵魂之网震成虚无，旋即，熊熊的粉红色火焰从其身体之中渗透而出，让得他的身体转眼间便是变成了晶莹剔透的粉红琉璃。
　　伴随着施展毁灭火体，萧炎的气息也是暴涨不少，紧接着，其掌心火旋飞快凝聚，一朵呈现六色的火莲，便是凝聚而出，现在的萧炎，再施展毁灭火莲，简直就是心念一动之间的事，帝境灵魂的可怕能力，将那凝聚的速度，提升了无数倍。
　　“嗡嗡！”
　　火莲一成形，一波波毁灭般的炽热波动，便是飞快的蔓延而出，紧接着，萧炎屈指一弹，火莲便是带起一缕绚丽的火尾，直接对着魂元天脑门给射了过去。
　　虽说如今萧炎的真实实力，依然是停留在六星斗圣，但那毁灭火莲的威力，比起以往，却是强悍了数倍，而这一切，都是因为帝境灵魂所带来的增幅……
　　“死寂之门！”
　　感受到那绚丽火莲之中传出的毁灭波动，那魂元天面色也是略微有些凝重，双手变幻出道道诡异印决，旋即浓郁的黑气从掌心暴涌而出，化为一扇充斥着诡异气息的黑色巨门，巨门大开，其中透着如同黑洞般的黑暗，也不知道究竟是通往着何等诡异的空间。",1
斗破,第1606章 据为己有,"见到这一幕，萧炎却是冷哼一声，骤然起身，手印变幻，一个千丈庞大的虚影，顿时在其身体之外成形，宛如惊涛骇浪般的灵魂波动，一波波的疯狂席卷而开。
　　“黄泉天怒！”
　　如今施展黄泉天怒，那庞大的身影，几乎已不能再称为虚影，因为现在那巨影上，已是有着波光流动，原本虚幻的身体也是变得凝实了许多，看上去，就如同一个耸立在天地之间的巨人一般，一种主宰灵魂般的气息，在战场之上，轰然扩散而开，而凡是被这股气息所波及到的双方强者，除了极少数的人，大多都是面色骇然的急忙暴退，在那种威压下，他们简直就是有着一种跪伏而下的冲动，那种冲动，由灵魂之中蔓延而出。",1
斗破,第1607章 破界,"见到那与先前那三道巨门一模一样的东西，联军方面顿时大惊，然而还不待他们施展攻势，那巨门之上，便是传出一道熟悉的声音。
　　“萧炎？！”
　　听得这声音，雷赢等人顿时大喜，望向黑色巨门之顶，那里，有着一道年轻身影，赫然便是萧炎。
　　“都随我来，这死亡之界虽然诡异，但他们用来构建大阵的死寂之门却是被我抢走了一扇，因此这大阵也不尽完善，我们从大阵最弱的方向冲出去！”萧炎居高临下的望着那众多的联军强者，沉声道。
　　闻言，雷赢等人顿时喜形于色，但情况紧急，也没时间多询问什么，手掌一挥，大批的强者便是急忙升空。
　　“走！”
　　萧炎沉声喝了一句，旋即屈指一弹，身下那巨大的死寂之门便是飘飞而出，笼罩在大军的上空，一股股吸力爆发而出，凡是靠近的那些死亡气息，都是被尽数给吸了进去。",1
斗破,第1607章 破界,"萧炎身形一闪，出现在天空，小伊在其肩膀上闪现而出，因为萧炎踏入帝境灵魂的关系，小伊的气息也是变得相当的恐怖，甚至，现在的它，恐怕比起当初在那妖火空间的净莲妖火都是要强上许多……
　　“呼！”
　　小伊闪现，张嘴一喷，铺天盖地的净莲妖火便是喷射而出，最后与那死亡巨掌狠狠的碰撞在一起，顿时间，天地间，响起刺耳的嗤嗤声响，一股浓郁的腐臭之味，扩散而开。
　　“哞！”
　　在小伊拦住那巨手时，萧炎手印一变，身体表面，千丈庞大的身影再度浮现，嘴巴一张，惊天动地般的灵魂声波，便是化为风暴，疯狂的席卷而开，而在这等灵魂声波的冲击下，那弥漫空间的死亡气息，都是被震得退散而开，然后，一方略显黯淡的无形空间，出现在了联军前方不远处，在那无形障壁之后，似乎悬浮着一道身影，仔细看去，赫然便是那魂元天。
　　“雷赢，炎烬族长，一同出手，轰破这片空间！”
　　望着那道身影，萧炎顿时冷喝出声。
　　听得萧炎喝声，雷赢等人也是迅速点头，顿时间，天地斗气涌动，数道堪称恐怖的攻击在顷刻间便是爆发而出，最后在那魂元天剧变的面色下，狠狠的轰在了那障壁之上。",1
斗破,第1608章 退走,"萧炎抬起头，眼瞳之中倒射着天空上绚丽的烟花，大喝道。
　　“九重雷劫掌！”
　　“焱炎焚天！”
　　“黄泉天怒！”
　　“……”
　　所有的联军真正的强者，都是在这一刻，将所能施展的最强攻击爆发而出，顿时间，天地变色，那些遥远之处的围观者，骇得心神颤抖，一些不堪者，直接是瘫坐在地，那等威势的攻击，他们是这一辈子首次所见……",1
斗破,第1611章 雷劫丹,"萧炎手印再度变化，眉心处，如同大海般深不可测的灵魂力量，如同风暴一般席卷而出，转瞬间，一道比那雷龙还要大上数倍的巨影，便是矗立在天地之间。
　　巨影的模样，与萧炎一模一样，只不过那从其身体上扩散而出的滚滚威压，却是比那雷龙的威压强悍上数倍，光是望着那一道巨大的身影，便是有着一种颤粟般的感觉从灵魂深处涌出。
　　那种感觉，就仿若是遇见了灵魂的帝王，唯有匍匐，方才能够避免那种威压的伤害。",1
斗破,第1611章 雷劫丹,"而当这般炼制逐渐的达到一月半左右的时间时，那紧闭双眸的萧炎，也是缓缓睁开，目光望着天空上的火鼎，微微一笑。
　　火鼎之中，金光弥漫，金色液体已是尽数枯竭，不过，在那原本液体中央的位置，一枚拳头大小，通体璀璨宛如黄金般的丹药，正安静悬浮，在丹药的周遭，不断的渗透出道道金色雷霆，传出轰隆之响。
　　九品玄丹，雷劫丹，终于是顺利炼成！",2
斗破,第1612章 七星斗圣,"就在能量潮汐消散之际，那巨大的深坑之中，一道金光突然直冲而起，远远看去，宛如贯穿了天地一般，极为的壮观。
　　金色光柱冲天而起，一道身影缓缓的自其中升空而起，然后踏着虚空，轻轻的落到了地面上。
　　而随着他脚步的落地，那光柱也是迅速黯淡而下，最后消失在天地之间。
　　萧炎抬起头，望着天空上那消散殆尽的能量潮汐，他的头发也是在此刻再度恢复，只不过那漆黑的双眸中，倒是时不时的有着金色雷弧闪烁，看上去有种奇特的威压之感。
　　“七星斗圣……”",2
斗破,第1622章 大战来临！,"一口长气吐出，萧炎目光突然转向北边的天空，那里，同样是空间剧烈蠕动，铺天盖地的身影涌现而出，划破长空，带起响彻天地的破风声，对着迦南学院暴掠而来！
　　望着那弥漫两侧天地般的阵仗，萧炎心头突然豪气涌动，仰天一声长啸，啸声如雷，轰隆隆的在天际之上扩散而开，方圆百里之内，都是清晰可闻。
　　“魂族，你要战，今日便陪你战个痛快！”",1
斗破,第1624章 以一敌二,"见到魂元天出手，萧炎也是冷笑一声，净莲妖火自体内如同风暴一般的席卷而出，化为一道火焰巨掌，硬生生的将魂元天的攻击给接了下来，而对方那诡异的死亡气息，也是被净莲妖火的净化之力，迅速净化。
　　“魂生天，一起出手，杀了这小子！”
　　一招接触，魂元天面色便是一变，他能够感觉到，现在的萧炎，比起当日，居然又是要强横了许多，当下急忙喝道。
　　听得他的喝声，那另外一名面色阴冷如水的八星斗圣老者，也是一点头，身形一闪，出现在萧炎身后，死亡之气缭绕手指，然后狠狠按出。
　　“死神之指！”
　　“滚！”
　　巨大的黑色手指，破空而出，刚欲对着萧炎按去，后者便是一拳轰出，恐怖的火焰风暴在拳下成形，呼啸而出，生生的将那黑色巨指震飞而去。
　　“金刚琉璃体！”
　　一拳挥出，萧炎猛的大喝出声，旋即其身体陡然膨胀至数百丈，璀璨的金光从其体内暴涌而出。",1
斗破,第1624章 以一敌二,"刚刚将金刚琉璃体施展而出，萧炎再度舌若惊雷，净莲妖火疯狂的从体内喷射而出，那庞大的身体，迅速的变得晶莹剔透起来，同时施展两种强化身体的斗技，也是唯有如今踏入了帝境灵魂的萧炎能够办到！
　　两种强化身体的斗技一经施展，萧炎的气势便是变得狂暴与凌厉起来，大手挥动，一掌便是对着魂元天拍了下去，在手掌拍下的同时，其手指也是接连弹动！
　　“黄泉掌！”
　　“大天造化掌！”
　　“黄泉指！”
　　三种不同的斗技，几乎是同时间在萧炎掌下成形，然后直接是狠狠的对着那魂元天怒轰而去。
　　见到萧炎这般攻势，就算是那魂元天，也是不免有些变色，这种瞬间施展多种斗技的能力，就算是他，都办不到。
　　“死亡之碑！”
　　浓郁的死亡气息，疯狂的从魂元天体内涌出，最后在其身前，化为一道千丈庞大的黑色墓碑，墓碑之上，响彻着凄厉之声。
　　“轰轰轰！”
　　众多天阶斗技从天而降，狠狠的轰在那巨大的黑色墓碑之上，庞大的能量涟漪波荡而开，令得千丈之内的空间，直接是崩溃成一片片漆黑的虚无。",1
斗破,第1637章 古帝传承,"“是异火斗气……”
　　沉吟片刻，萧炎目光一闪，略微的有些恍然，他体内的斗气，乃是由焚决吞噬炼化诸多异火后所锤炼过的，而这种性质，倒是与陀舍古帝略微有些类似，毕竟后者本身便是异火，有这种感觉的话，倒也并不算太过难以置信的事。
　　“萧炎，看来古帝传承，选择了你……”古元望着那笼罩着萧炎的光柱，心头也是忍不住的有点怅然，在古帝传承的面前，就算是他，都不可能保持所谓的淡定，毕竟，这个层次，他同样也是追求了千年时间。
　　不过他也明白，此事强求不得，古帝传承，会自己选择它的传承者，而他们，显然是在刚才那种光芒筛选下，被剔除了出去。",2
斗破,第1639章 浩劫,"萧炎眼芒闪烁，隐隐有着兴奋之色掠过，然而，他这等兴奋并未持续太久，那火焰莲子之中，便是再度释放出足以让得天地都是为之颤粟的可怕力量。
　　“嘭！”
　　而在这等力量的冲击下，萧炎那刚刚凝聚而成的肉体，居然是再度爆炸成血雾，而且这一次，连灵魂都是出现了剧痛之感。
　　“心如磐石，便可不灭！”
　　心中已是有了觉悟，萧炎再没有慌乱失措，紧守心神，不以任何事物，而再起丝毫波动。
　　而在萧炎心神灵魂皆是凝聚间，那爆炸而开的血雾，果然是再度凝聚而来，眨眼间，就是凝聚成了一道比起先前，还要更强的一道新生肉体。
　　“砰砰砰！”
　　火海之中，响起了一连片的低沉声响，萧炎的身体，便是不断的在这种凝聚与爆炸间周而复始，宛如一个完美的循环一般。",2
斗破,第1643章 双帝之战！（上）,"突如其来的火焰庇护，令得所有惊惶而逃的人们都是止下了脚步，一道道目光，投向天空，最后凝固在了那绚丽火焰之中的一道熟悉身影，顿时间，几乎所有人的面庞上，都是涌现了激动与狂喜之色，震耳欲聋的欢呼声，在这片天地响彻着，其中不少人，更是激动得跪伏而下，绝望之后的希望，让得他们那依旧残留着惊慌的脸庞上，有着喜极而泣的泪水流下。
　　经过那重重的征战，在联盟的心中，萧炎的地位，显然是无人能及，是他们论起年龄资历，他或许稍有欠缺，然而所有人都是知道，正是那看上去略显瘦弱的双肩，却是生生的抗起了整个联盟！
　　在很多联盟成员的心中，那一道身影，是永远不会失败的！
　　这便是他们心中，对萧炎的一种近乎宗教般的狂热尊崇！",1
