book,chapter,paragragh,tag
武动,第四百九十八章 摧枯拉朽,"三道身影，如同断线的风筝般，在那一道道低呼声中倒射而出，三口鲜血狂喷而出，最后极为狼狈的落至丹河边缘。
一招败北！
没有任何的预热，双方一出手，都是强有力的杀招，但最后的结果，却是出乎了所有人的意料……
丹河附近，一片寂静无声，所有人都是为眼前这一幕而感到震撼，一招打败三名一元涅槃强者联手，这是什么手段？想来恐怕也只有那些渡过了第二次涅槃劫的强者方才能够办到吧？但眼下……却是被这在两天之前，还不过只是半步涅槃境的林动办到了……",1
武动,第四百九十八章 摧枯拉朽,"“一个低级王朝的小子而已，有什么好忌惮的！”
这个时候，已经没有后退的路，那郑黑柱眼神也是陡然阴寒，狠狠地一咬牙，体内元力顿时喷薄而出。
“熊霸八荒！”
这郑黑柱出手显然也没有半点的留情，直接是施展出了他所修炼的最强武学，一拳轰出，庞雄浑的元力直接是凝聚成一头仰天咆哮般的远古巨熊，而后带着狂暴无比的凶悍拳意，狠狠地对着林动冲撞而去。
“轰轰！”
三大一元涅槃强者全力出手，几乎是眨眼间，便是已至林动前方，在那等元力封锁下，此时的林动，就算是想要再退，都是难以闪避。
林动抬头，望着那带着强大压迫而来的攻势，却是一笑，心神一动，那先前被压抑在身体之中的澎湃元力，也是在此刻彻彻底底的爆发而开。
轰！
强大的元力，呼啸在林动的周身，那种波动，丝毫不弱于王裂任何一人！
“一元涅槃境？！”
陡然间爆发的波动，直接是令得这丹河周围猛地响起一道道惊骇的失声，甚至连那王裂三人，眼瞳都是陡然一缩，眼中有着浓浓的不可思议。
他们可是极为的清楚，在两日之前，林动元力，尚还不过只是半步涅槃而已，在他们眼中，林动唯一能够拿出手的，恐怕也就那天符师的精神力了，但眼下这一幕，却显然与他们所知道的情报大有出入……",1
武动,第五百章 灵武学,"那道身影无人能够看清模样，但在他出现时，所有人都是察觉到，天地寂静，甚至连那原本闹腾无比的丹河，都是诡异的安静下来。
那种模样，仿佛连天地，都是在那道身影面前变得卑微了下来！
“这是……武学之灵？灵武学？！”
天地寂静，突兀间，有着一道尖锐而骇然的声音，带着变了音的声调，刺耳的在这片天地间响彻了起来。
武学有灵，是为灵武学，这般武学，有着其创造者的一丝灵性，一旦施展，便是能够将那冥冥中的灵性召唤而出，那等武学威势，方才是真正的撼天动地！
而那种武学，便是号称超越涅槃之武学，灵武学！
能够创造出这种武学的人物，莫不是天地间真正的大人物，连天地都是无法将他们磨灭，这种人物，即便只是一点冥冥所留灵性，但也绝对不是林动他们这些还在涅槃境苦苦攀爬的人可以相提并论！
石轩等人，此时的面色，已是近乎煞白，他们无比恐惧地望着那在虚无之中的模糊身影，身体颤抖着，发软的双腿几乎忍不住地要跪了下去。
那王裂三人，也是目光惊骇地望着这一幕，面如土色，显然都是没想到林动竟然拥有着这种堪称震慑性般的强大底牌。
“这个人……得罪不起！”那陈枯咽了一口唾沫，声音干涩地道。",1
武动,第五百零一章 灵武学,"石坤无法置信地望着这一幕，连嘴角的血迹都是未曾抹去，这便是那传闻之中超越了造化武学的灵武学么？竟是如此的强大……
“这个小子，怎么会有如此的好运，他怎么可能会拥有着灵武学！”石坤在心中不甘的咆哮道，这等武学，必须得到那些远古宗派的传承印记，方才能够修炼，获得起来极为的不易，就算是以他们魔岩王朝之力，都未能拥有，但眼下，却是在一个来自低级王朝的林动手中，见到了这种武学，这如何能够让得他平衡下来？
“这小子，不配坐拥这等武学！”
心中的不甘，化为嫉恨涌荡在石坤的心间，他双目有些通红地望着林动，如果他能够得到这种灵武学，必然能够真正地踏入涅槃榜，成为这远古战场中出色的存在，日后，说不得还能够借此被一些超级宗派所看重，那时，方才是真正的扬眉吐气，前途无量！",1
武动,第五百零一章 灵武学,"这片区域，随着魔岩王朝人马的逃窜，也终于是悄然的松懈下来，一道道目光，从不同的角度，若有若无的扫向林动，不过这些目光中，倒都是不出意外的蕴含着一丝敬畏之色。
这个时候，没有人再因林动出身低级王朝而表现得不屑，因为他们都明白，这个来自低级王朝的青年所拥有的手段，就算是魔岩王朝这种高级王朝，都是承受不起……
在这片远古战场中，真正强大的实力，总归才是最让人无法辩驳与质疑的真理！
“你们……还不滚？”半空中，林动的目光缓缓下移，望向了那王裂等人，淡淡的声音中，并没有丝毫的客气。
听得林动这番不客气的话语，那王裂三人脸皮都是抖了一下，但却硬时连话都不敢搭一下，极为干脆利落的转身，带着人马狼狈而仓惶的急忙逃窜而去。
经历了先前那一幕的他们已是知道，以林动的实力，真要解决他们，并非是什么不可能的事，在这种绝对的力量面前，再嘴硬逞威风，显然是一件极为愚蠢的事情。
丹河周围，无数人望着这一幕，都是忍不住地暗暗咋舌，仅仅只是平淡一言，便是将三个高级王朝吓的仓惶逃窜，这等威慑魄力，在这西北地域，除了那寥寥可数的几位存在之外，恐怕如今，又得再加上一人了……",1
武动,第五百零四章 威慑力,"秦森的身形，几乎是在眨眼间，便是出现在了林动前方，其一拳轰出，强大的元力凝聚成威风凛凛的雄狮，咆哮着对着林动冲去。
而同时，他的另外一只手一把抓住，就欲夺走三枚宗派印符。
这秦森想法倒是挺美妙，在他看来，自己这全力一拳，足以震退林动，到时候趁机抢了宗派印符，再好好的将其收拾。
“轰！”
然而有时候，现实终归是残酷的，面对着这秦森的全力一掌，林动却只是平平无奇的伸出手掌，然后一把抓在那元力凝聚而成的雄狮之上，五指一捏，只听得咔嚓一声，那威武雄壮的元力雄狮，便是崩溃而去。
“这点本事，也敢学人跋扈，丢人现眼。”
一把捏碎秦森的全力一击，林动摇了摇头，在那牵着尚还未回过神来时，手掌隔空扇下，一道狂暴的劲风便是如同风暴般席卷而出，快若闪电般的甩在了那秦森脸庞之上。
啪！
清脆的声音响彻而起，而后那秦森直接一口鲜血夹杂着两颗牙齿喷吐而出，身体在那无数道见鬼般的目光下凭空翻了几个圈，这才极为狼狈的落在了那悬空岛屿之上。
原本场中想要看热闹的人，眼睛一下子便是直了起来，微张的嘴巴吸着气，有点目瞪口呆的味道，显然他们都未曾料到，这秦森……竟然直接会被林动一巴掌给扇飞而去，那可是一元涅槃强者啊！",1
武动,第五百一十一章 魔龙犬,"在他们看来，林动即便战斗力不弱，但毕竟还只是一元涅槃，在这种手段下，理应弱他们一筹。
“哼，小子，想在我们面前夺食，你还嫩了点！”
这句话虽然三人没说出来，但那眼中的一抹得意，还是将这信息给透露了出来。
见状，林动却是一笑，然后在三人注视下俯身，手掌缓缓地贴在一根壮硕的森白骨骼之上，旋即掌心一旋，吞噬之力，陡然席卷而出！
轰！
整个魔龙犬的尸体，都是在此刻颤抖起来，然后那三名二元涅槃境的强者便是目瞪口呆的见到，那森白的骨骼之中，一丝丝的黑线陡然闪掠而过，最后疯狂地对着林手掌处凝聚而去。
短短不过十数秒的时间，那一丝丝的黑线，便是在林动的手中，凝聚成了一个黑色的血团，血团之中，弥漫着强大的能量波动。
望着林动手中那足有半个脑袋大小的远古血脉，然而三人再看看他们手中那拇指头大小的黑色血脉，当即面色便是变得如同猪肝一般。",1
武动,第五百一十二章 掌印，拳印，指洞,"黑色的血团悬浮在林动的掌心之中，其中隐约间仿佛有着充满着暴戾气息的龙吟犬吠声传出，带着一股沧桑与古老的味道。
这便是魔龙犬的远古血脉，而显然，林动这一手，几乎是将这魔龙犬骨骼之中隐藏的十之八九的血脉，都是给全部抽了出来。
感受着那魔龙犬血脉的强大，林动眼中也是有着一抹喜色掠过，加上这魔龙犬的血脉，如果用来召唤远古天鳄残魂的话，想来必定会格外的强横。",2
武动,第五百一十六章 轰翻,"主殿之内，寂静无声，所有人眼神中都是噙着一丝难以掩饰的震动之色，他们实在是有些无法相信，那凝聚了慕沙近乎全力的一掌，竟是直接被林动如此平实无奇的一拳所强势震碎！
“好可怕的拳意……”
当然，类似宋端这等强者，眼神却是极端的凝重，他们自然是能够感觉到那从林动一拳之中所散发出来的惊人拳意，那种刚猛，犹如要轰爆这天与地！
他们实在是有些无法想像，林动怎么可能会拥有着如此可怕的拳意！
他们非常的清楚，拳意这种缥缈但却又极端强大的东西，根本不是他们这个层次所能够触摸的，只有着那些真正的强者，方才能够将酝酿出这种可怕的意境。
而到了那个层次，想来武学对他们而言都是失去了大多数的作用，拥有着那等意境，举手投足间，都具备着崩裂天地般的力量！
“怎么可能……”",1
武动,第五百一十六章 轰翻,"“你竟然得到了八极拳意？！”
后面的话，慕沙几乎是忍不住地咆哮了出来，那眼中涌动着浓浓的贪婪以及不甘，他原本还因为林动此次的毫无收获而幸灾乐祸，但眼下这幕却是让得他明白，此次八极宗遗迹，真正笑到最后的，依旧是林动！
“托你之福。”
林动微微一笑，那笑容倒是半点不假，这又是听得慕沙几乎忍不住地一口鲜血吐出来，他虽然不知道林动所说究竟是什么意思，不过看这情况，林动能够得到八极拳意，似乎可能还真有着他的原因……
“难道？”
这慕沙心思也是颇为的敏锐，心头转动，仿佛似是明白了什么，眼瞳猛然一缩：“那三个光团，只是诱饵？真正的八极拳意，依旧残留在石墩上！”
“答对了，不过没奖！”",2
武动,第五百一十八章 丹场,"林动望着那起码数百万般的涅槃丹，忍不住地咽了一口唾沫，这只是一个丹场中比较小规模的丹室而已，其中便是拥有着这种数量的涅槃丹，真不知道这丹场，究竟拥有着多么庞大的丹药资源……
在这等规模的涅槃丹下，就算是林动呼吸都是有些粗重，眼中泛起一丝红意，然后也不废话，乾坤袋展开，那涅槃丹便是如同洪流一般，源源不断地涌了进去。
短短不过数分钟的时间，将近两百多万的涅槃丹，便是滚进了林动乾坤袋中，这等丰收，简直让人咋舌。
唰唰！",2
武动,第五百一十九章 丹室,"那股强大的丹气，刚刚接触到黑洞，便是被一口吞噬，而林动则是再探手掌，终于是将这枚渡厄丹抓进手中。
丹药一入手，一种滚烫的温度便是散发开来，隐约间，林动能够察觉到其中所蕴含的庞大奇异能量。
“这便是渡厄丹么？”林动忍不住心头好奇打量了一下这名头极响的丹药，丹药呈现银色，其上丹纹环绕，犹如星辰一般，不论是光泽还是其他，都是上上之选。
如果这东西拿出去拍卖的话，恐怕至少得值三百万以上的涅槃丹，而且还是有价无市，无数的涅槃强者，会为了这枚丹药争得头破血流。
林动翻手将这渡厄丹收入乾坤袋，然后目光再火热地望着其他石柱上面的丹药，这里的丹药，显然个个都不是凡品。
“小炎，随意动手，能拿多少是多少！”
林动对着小炎催促了一声，他们仗着速度快，第一个来到这里，趁着无人争夺，是得赶紧下手。
听到林动的话，小炎也是不客气，直接暴掠而出，黑光从其掌心呼啸而出，对着那些丹药席卷而去。
两人呼啸在这丹室之中，所过处，管他是什么丹药有什么用处，能够收走的，全部收刮而去，这种地方，可不是随随便便都能遇见的。",2
武动,第五百二十一章 暴狼田震,"两道身影，也是自那爆炸的余波中倒射而出，最后皆是落到地面，急退了数步，方才稳住身形。
一道道目光，几乎是在刹那间投射了过去。
现身的两人，衣袍都是出现了一些破碎，浑身元力剧烈的波荡着，看这模样，竟然是有种并未分出胜负的感觉。
“那林动……竟然接下了田震的攻击……”
一些人面面相觑，眼中充实着惊愕之色，显然心头因为这个结果相当的震动。
谁都知道，这田震出手，从来不会因为对手的强弱而有所留手，先前所说只是一招，但那强度，却是足以重创二元涅槃强者，可即便是如此，依然被林动抵挡了下来……
这能耐，可真是有些不浅啊。
那青衣男子等人眼瞳也是因为这般结果缩了一下，他们望着林动那张依旧平静的脸庞，隐隐间明白为何后者对于他们并没有丝毫的客气，原来，林动的真实战斗力，已是超越了他们……",1
武动,第四百二十五章 群雄,"强大而狂暴的能量飓风自天空之上席卷开来，那周遭天地一道道目光皆是带着许些震动地望着林琅天身后崩溃的巨大虚影，这种灵武学之间的对碰，可不是随意便是能够见到的。
“那家伙所施展的灵武学召唤出来的武学之灵应该是地武宗的宗主，人称武宗，实力足可崩塌天地，没想到连这等灵武学都是无法抵挡那林动的攻击。”
“那林动所施展的灵武学必然不简单，也不知道害是何方高人所创，竟如此强大。”
“……”
一道道惊诧的窃窃私语声，在天空中传荡而开，显然这一幕对于他们造成的震动也是相当不小。
“竟将我这武学之灵震爆了……”
而在那漫天惊异目光中，林琅天的面色也是掠过一抹阴沉，林动的大荒囚天指他自然是不陌生，当初他同样是在造化武碑中得到了一部武学，不过却是没想到林动的大荒囚天指，只不过只是这套完整武学的初步而已……
而现在伴随着林动实力的提升以及对这部武学的熟悉，这部武学的威力也是真正的得以发挥出来。",1
武动,第五百二十八章 召唤远古天鳄,"而当这种波动降临而下时，那原本暴冲而出的林琅天四人，身形如遭雷击一般，瞬间凝固，那目光泛着不可思议地盯着天空，那种波动，简直就是足以跟三元涅槃境的强者媲美！
“这个家伙……”
柳白以及阎森，也是在此刻轻吐了一口气，那道庞大身形，即便是他们都是感到了致命般的危险。
谁都没想到，在林动的手中，竟然还拥有着如此强大的底牌！",1
武动,第五百五十章 败二将,"低沉而刺耳般的声音，也是在这一刹那自天空之上响彻而起，然后那全城无数道目光，便是凝聚在了天空上。
那里，林动的一只手掌，已是如同最为凌厉的刀锋般，竟然是生生地插进了那火焰巨人身体之中！
这一掌，竟撕裂了火焰巨人那极为的强悍的防御！
这一幕落到一些人眼中，不免有些心惊肉跳，虽然并没有亲自交手过，但凭借着那股气势，他们便是能够知道祝天火这凝聚出来的火焰巨人有着多么的厉害，可没想到，即便是如此强大的防御，最后依旧被林动生生的洞穿，这等破坏力，着实有些惊人。",1
武动,第五百五十章 败二将,"整个城市，所有的目光都是凝聚向了天空上两道仿佛突然间变得璀璨起来的身影，谁都未曾想到过，他们竟然能够打败在这远古战场拥有着不弱名声，并且已登入了涅槃榜的强者！
而且，这也就是说，从今以后，林动二人，也将会真正的成为涅槃榜上的强者！
在这片混乱的战场上，沉寂近一年的林动，似乎终于是要开始彻彻底底的爆发！
金色大殿之前，田震面色苍白地望着这一幕，最后咽了口唾沫，他知道，以后的林动，已不是他能够招惹的存在，以往的那些恩怨，还是乖乖的藏在心中为好……
在城市中的一处，一簇人也是面色复杂地望着天空上突然耀眼起来的林动，那一些面孔并不陌生，正是魔岩王朝的人。
“那个家伙……竟然强到这种地步了……”石轩咬了咬牙，极为不甘，但那不甘中，又是有着一分畏惧。
“以前的恩怨，不用再理会了，再去挑衅他，也只是找死。”",1
武动,第五百六十二章 包揽,"小貂淡淡一笑，他可是清楚林动的能耐，连那常凌都是能够冲到第五的名次，那林动可绝对不止现在这点。
听到小貂这不似说笑的话，苏柔脸蛋上惊喜更甚，但那苏魁却是逐渐地有些动容，实在忍不住地咂了咂嘴，这家伙，真是来自一个低级王朝么？这种能力，简直足以跟那些超级王朝中的得力战将相比了。
“第六了！”
而就在小貂话音刚刚落下时，周遭再度爆发出惊呼声，只见得那道金光已是不急不缓的将那原本的第六名超越了过去。
“又动了，要超越常凌了！”
一片惊呼声刚刚落下，又是猛然炸响，然后众人便是见到那道闪烁的金光，竟然再度攀升，将那连第五名位置都还没坐热的常凌给挤了下去。
“常凌大哥……这个家伙，很不简单啊，也不知道究竟是什么来历。”在常凌身旁，一名男子望着这一幕，面色凝重地道。
“是很不简单。”
常凌缓缓地点了点头，眼神同样凝重，低声道：“这远古战场真是藏龙卧虎啊，每隔一段时间便是有着这种沉寂的黑马窜出来。”",1
武动,第五百八十一章 序幕拉开,"“呵呵，两位说什么笑。”乌拓面色难看的干笑一声，目光忌惮地看了远处的林动一行人一眼，但心中却是忍不住地骂开，他倒不是骂林动等人，而是在骂着那风苍等人的废物，一个拥有着三名四元涅槃强者的超级王朝，竟然在这刚刚进入核心地带时，便是被人尽数解决，这简直就是耻辱。
当然，虽然心头这样骂着，但他却更为的清楚，如果这次是换作他森之王朝的话，恐怕溃败的速度，将会更为迅猛。
林动等人展现出来的战斗力，已超越了他森之王朝！",1
武动,第五百九十章 地煞联盟,"碎石场地周围，原本的一些喧哗，几乎是在此刻戛然而止，那一道道原本噙着幸灾乐祸般的目光，也是逐渐地被一丝丝从眼神深处攀爬出来的震惊所取代。
林动？！
这个蕴含着一些魔力般的名字落入他们的耳中，却是令得他们心头都是悄然的颤了一颤，在他们进入这片核心地带不久，便是听说过那场发生在万象城进口处的惊天大战。
在那里，身为超级王朝的风云王朝，根本尚还来不及在这核心地带有任何的作为，便是彻底的溃败，而打败他们的人，却并没有惊人的背景，他们，仅仅只是来自低级王朝……
超级王朝与低级王朝的对决，最终却是以低级王朝获胜而落幕，这种巨大的反差，足以让任何人为之感到震撼。",1
武动,第五百九十章 地煞联盟,"一番交手，电光火石，但那上风下风，却是不言而喻。
沈军身形略微有点狼狈的落至一颗大树上，面色异常的难看，不过那再度看向林动的眼神，却是再没有了丝毫的小觑，反而是一片凝重之色。
“原本我还以为那消息仅仅只是谣传，如今看来，还真是属实了……”沈军冷声道。
虽然他也是早便是听说了林动打败风云王朝的消息，不过说是在的，心中依然有着几分怀疑，但经过先前的那番交手，这沈军也算是明白了林动的实力，这种能耐，真要打败那风云王朝的风苍，倒也并不是不可能的事……
周围众人闻言，也是暗自震惊，特别是那些大盛王超的强者，面色更是精彩之极，望向林动的目光，充斥着忌惮，再没有了刚才的那种飞扬跋扈。",1
武动,第五百九十四章 龙灵战朱厌,"面对着小貂的阻拦，那些大罗王朝的强者齐齐出手，强横的武学攻势轰在那一层层天罗地网之上，但令得他们略感惊骇的是，即便是他们联手，竟然依然无法攻破那层防御，当即心头便是一寒，望着远处那面容俊美，眼神冰冷的青年，隐隐间，他们感觉到了一种不安。
“这么多人，竟攻不破他的防御，你们干什么吃的？！”那萧山也是将这一幕收入眼中，当即眼角急促的跳动起来，暴喝道。
而在愤怒的暴喝时，这萧山却已是同样感觉到了一种不秒，他似乎是错误估计了林动等人的实力了。
“该死的，早知道便将血印王朝也叫上了……”
萧山咬了咬牙，他嘴中的血印王朝，自然也是另外一个获得了四大魔宗传承的王朝。
“今夜之事，恐怕已是难成，看来得先行撤退。”
萧山目光一闪，竟已是萌生了退意，然而，就在他念头刚刚出现，尚还来不及撤退时，一道惊人劲风，却是诡异的在其上方出现，当即急忙抬头，却是见到了林动那张漠然无情的脸庞。",1
武动,第六百零三章 变态啊,"整个乱石之地，瞬间寂静无声，他们目瞪口呆地望着那全身赤红的林动，在后者的身体上，他们感觉到了一种熟悉的波动。
那是……涅槃劫！
巨石之上，蓝樱以及其身旁的青风，脸上的神情一丝丝的凝固，一道惊骇之色，在此刻从他们的眼瞳深处如同潮水般地涌了出来。
他们终于明白，为什么林动会变得如此虚弱，为什么会在宋真的攻击下不断地退避……
原来……他是在渡涅槃劫！
在战斗中渡涅槃劫？！
一念至此，就算是以蓝樱之冷静，都是忍不住地倒吸了一口冷气，喃喃道：“这个家伙……是个变态啊……”",1
武动,第六百零七章 胜负,"“你……”
半空中，宋真目瞪口呆地望着冲着他灿烂一笑的林动，浑身却是弥漫着冰凉之色，他手指颤抖的指着林动，眼中有着浓浓的震惊之色。
“你竟然把我的吞食之力给吸收了？！”
你了半天，宋真终于是把完整的话给吐了出来，不过那声音之中，却是有着掩饰不住的惊骇。
他实在是有些无法相信，凶兽饕餮的吞食之力，竟然不仅没有对林动造成伤害，反而还让得他生生地将吞食之力给吸收了……
吞食之力号称吞食天地万物，什么东西落在其中，都得被吞食消化，可现在，不仅没能消化掉林动，反而被林动用不知道什么手段吸收，这一幕，在宋真看来，显然是无比的荒谬。
“嘶！”
周围也是响起一连片倒吸冷气的声音，望向林动的目光犹如见鬼一般。",1
武动,第六百一十八章 聚武灵,"“竟然能够将武学之灵凝聚到这一步……”
山顶上，不少人望着那虚空中散发着古老气息的虚影，眼神皆是有些震骇之色，这里的人，大多数都是拥有着灵武学，但却鲜有人能够将灵武学施展到这一地步。
灵武学的最强大之处，并非是它所带来的威力，而是它拥有着它的创造者的气息，那种存在于远古之中的顶尖强者，光是一丝遗留气息，便可足以震动天地……
林琅天抬头望着那虚无之中的模糊身影，那张布满着狰狞的脸庞也是逐渐地涌现了一股极其凝重之色，他能够感觉到林动这一招的强悍以及可怕……",1
武动,第六百二十二章 斩杀林琅天,"山顶上，众人望着这胜负已分的一幕，顿时如释重负般的松了一口气，眼中有着浓浓的惊艳之色，先前那番战斗，显然是让得他们感到大开眼界，林动那种狂暴到极致般的力量，足以让得众多五元涅槃境的强者感到胆寒。
“好强悍的肉体……”天空上，那洪荒殿的强者，目光有些发亮地盯着林动，他们宗派本就专修肉体，力量尤为强悍，林动先前的爆发，显然连他都是感到诧异。",1
武动,第六百三十一章 解困,"“真是个变态的家伙啊……”青风深吸了一口气，语气之中不无震撼，如此可怕的攻击，他实在是有些无法想像是出自一个实力不过四元涅槃境的林动之手。
“光凭这一招，这百朝大战之中，恐怕就没人能够接下来，这家伙，竟然隐藏得这么深……”蓝樱也是深有感触地点了点头，林动这一招，恐怕就算是秦天也不敢硬接，从这里谁都看得出来，若要按照正常交手来看，这一次的百朝大战冠军之位，恐怕非林动莫属了。
蓝樱身旁的那些各大王朝的天才强者，也都是尽数点头，在林动这一招之下，即便是心高气傲的他们，也不得不心服口服。
而在众人一脸赞叹时，那一旁被人搀扶着的秦天，垂下的目光中却是一片阴沉，双拳紧握，眼中有着极为浓郁的妒色与不甘。
以他的天赋，从出生到现在，一直都是被无数人仰望着，甚至在这天才云集之中的百朝大战，他也是站在最为巅峰处，俯视着众人的争夺，然而，他却从没想到过，在这里，他竟然直接被那西玄域的曹羽一掌击败！
而那只是来自一个低级王朝的林动，却是成为了他们的救星，同时也成为了此次百朝大战最为瞩目的人！",1
武动,第六百四十五章 荒刀,"而在这种狂暴力量的倾泻中，那荒刀之上，顿时崩裂出一道道真正的裂缝，而后，裂缝扩大，直接是在童川以及众多荒殿弟子惊愕的目光中，爆裂而开。
砰！
荒刀碎裂，那股残余的劲风，如同狂风般席卷向童川，当即将其震飞而去，而后身形狼狈的急退了数十步，方才勉强稳住。
当童川身形狼狈稳住时，平台上却是寂静了许多，众多荒殿弟子面面相觑，最后暗自吸了一口冷气。
林动竟然将荒刀给震碎了？！
同为荒殿弟子，他们很清楚荒刀的强大，这是荒殿弟子必修的武学，也是最为擅长的攻击方式，但现在……却是被林动一拳轰碎……
望着场中驻步停止继续攻击的林动，所有人都知道，这场切磋，已是有了胜负……",1
武动,第六百五十一章 龙元轮,"金轮之上，隐隐有着龙纹浮现，看上去栩栩如生，犹如升天巨龙，气势倒是极为的不错。
林动颇有些惊讶地望着这成形的金轮，旋即眼中涌上一抹狂喜之色，他能够从这金轮之上，感到一种极端可怕的波动，那种波动，就连他自己都是感到心惊。
这是一种完全由元神之气凝聚而成的凶器！
虽然这并非是灵宝，但其威力，必然比林动手中的黑龙啸天印更强！
“就叫你龙元轮了！”
林动咧嘴一笑，任由那金轮安静地躺在丹田之中，以后与人对战，这东西，必然能够取到出其不意之效，那种锋利，足以洞穿七元涅槃境强者的防御！",2
武动,第六百五十九章 凝聚荒种,"林动竟然抵御下了那些侵入体内的可怕荒劲！
瞎眼老人灰白双目盯着荒石处的那道年轻身影，原本略显紧绷的身体也是缓缓地松懈下来，他能够感觉到大量的荒劲，正在源源不断地从荒石中灌注进入林动体内，而且最令得他有些惊诧的是，在面对着那等庞大荒劲的灌注时，林动竟然并没有表现出太多的不适……
“他的体内……好像有着什么东西能够抗衡荒劲……”
瞎眼老人喃喃自语，虽说他看不见东西，但那种感知却是极端的敏锐，在他的感应中，眼前的林动那清瘦的身体仿佛是一个探不到底的无底洞一般，无论怎样的试探，都依然探不到底……
“照这种速度，恐怕不出半日时间，他便是能够凝成荒种吧……这速度……比起周通那家伙当年都要强上不少啊，这事若是让尘真，悟道知道了，恐怕又得目瞪口呆了吧……”
“这一次，看来荒殿的确是要一个人物了啊……”",1
武动,第六百六十六章 大星罡拳,"“这是……荒劲？”
广场中靠得近的一些亲传弟子，眼瞳瞬间紧缩，这种波动，竟然也是荒劲，眼前的林动，竟然也是修炼出了荒劲？！
“怎么可能？！”那不远处的童川一脸的目瞪口呆，他可是记得很清楚，五天之前，林动根本连荒劲是什么都不知道，怎么可能会现在便是将荒劲修炼出来？
“难道是这五天修炼出来的？”想到此处，童川脸皮都是忍不住地颤抖了一下，想要将荒劲释放到这种地步，起码也是得凝聚了荒种，难道……林动就在这五天时间中，把荒种凝聚成功了？
对于周围广场之上突然响起了一片哗然声，林动并未理会，当其手臂之上逐渐地被裂纹弥漫时，他眼神也是豁然冷冽，狠狠一拳轰出！",1
武动,第六百六十八章 第五位亲传大弟子,"广场周遭，已是彻底的骚动起来，无数原本静坐的弟子，都是猛然站起身子，目瞪口呆地望着那眨眼间变得极端狼狈的蒋浩，一时间，每一个人的脸庞上都是被一种难以置信充斥着。
局面变幻得太快了！
原本他们以为蒋浩“大星罡拳”一出，必然结束战局，但谁都未曾料到，林动不仅接下来了蒋浩这凶悍一击，而且还将后者逼得险象环生！
哗然声，充斥着整个山顶，甚至连庞统，方云，宋舟三人也是愣愣地望着这一幕，旋即对视一眼，皆是从对方眼中看出了一抹震撼。",1
