book,chapter,paragragh,tag
元尊,第五百二十六章 太玄圣灵,"百里澈也是冷哼一声，面庞有些阴翳，因为他从未想过，为了打败一个周元，他竟然要施展荡魔剑丸术。
“不过，也算是你的荣幸了。”
他冷笑一声，抬起头，望着那渐渐恢复的扭曲空间处。
然后下一瞬，他脸庞上冷笑便是渐渐的凝固。
哗！
与此同时，天地之间，忽有滔天般的惊骇声响起，那无数道目光，近乎呆滞般的望着那扭曲空间恢复处。
只见得那里，数千丈庞大的剑虹依旧保持着斩下的姿态。
但让人感到惊骇的是，在那剑虹之下，周元依旧是立于虚空之上，纹丝不动，并没有如众人所想直接被踢出了源池。
而在他的上方，有着一道约莫百丈的神秘光影浮现，光影将周元的身躯笼罩在其中，然后它双臂交叉，抵御在上方。
那剑虹之尖，便在此时，被挡在那神秘光影双臂之外，无法寸进丝毫！
荡魔剑丸术，竟然是在此时，被挡下来了！
无数弟子目瞪口呆。
那些原本士气大振，加快攻势的剑来峰弟子，也是面色惊愕的停了下来。
周泰，吕嫣，张衍等人同样是愣愣的望着那毫发无损立于虚空的周元。
莫说是他们，就算是在源池外，青阳掌教以及几位峰主，都是在此时惊咦出声，面容惊异，他们对视一眼，忍不住的道：“那道光影……”
“是太玄圣灵术！”
青阳掌教忍不住的有些动容。
“这个小家伙，竟然将太玄圣灵术给修成了？！”
而在不远处，沈太渊与吕松长老，也是嘴巴一点点的张大起来，双目之中，满是难以置信与震动。",1
元尊,第五百二十七章 拍碎剑丸,"整个天地，仿佛都是在此时凝滞了一瞬。
紧接着，便是有着滔天般的骇然声，此起彼伏的响彻而起。
“那是什么？！”
“这是什么源术，竟然将荡魔剑丸术都给挡下来！”
“怎么可能？！”
“……”
各峰弟子都是在此时彻底的失态，显然这一幕太过的震撼人心。
他们怎么都想不通，周元凭什么能够接下百里澈这一道连寻常九重天实力都能斩杀的恐怖杀招……
那是荡魔剑丸术啊！
苍玄七术之一，同时也是剑来峰品质最高的源术之一！
此术施展出来，本该是摧枯拉朽般的摧毁一切，方能匹配它的声名，然而眼下，却是被一道神秘光影挡于身前。
剑来峰与圣源峰的弟子，同样是张大着嘴的望着这一幕，不过双方的神情再度出现了变化，前者由欢喜渐渐的变为惊恐，而后者等人，则是从惊惧变为了茫然。
他们同样不明白为何周元能够硬接下这般杀招而毫发无损。
唯有周泰、吕嫣、张衍三人似是想起了什么，猛的对视一眼，眼中皆是有着难以置信浮现出来，然后有些艰难的喃喃道：“那道光影……难道是……”
“太玄圣灵术？！”
高空上，百里澈的牙齿间，有着低沉的声音一个个的蹦了出来，他脸庞扭曲，双目近乎通红般的望着那出现在周元周身的那道神秘光影。
身为剑来峰的首席，他的眼力自然比寻常弟子要高，所以当周元身躯外那道神秘光影一出现的时候，他便是将其认了出来。
当然，也唯有同为上品天源术的太玄圣灵术，才能够抵挡得住他的荡魔剑丸术。
“该死的小子！他怎么可能在这么短的时间中修成太玄圣灵术？！”百里澈咬牙切齿，眼中满是震怒。",1
元尊,第五百二十七章 拍碎剑丸,"“给我放开！”百里澈惊怒出声，急忙催动荡魔剑丸爆发出滔天剑气，试图将圣灵虚影撕裂。
不过圣灵虚影体内，不断的有着磅礴之力涌动出来，对着掌心镇压而去，将那滔滔剑气抹灭。
远处的周元，身形一动，出现在了圣灵虚影肩膀之上，他的目光平静的望着不远处面色铁青的百里澈。
“把剑丸给我放开！”百里澈怒喝道。
周元嘴角掀起一抹讥讽，脚掌一跺，天灵盖处有着金色源气冲天而起，最后落入了圣灵虚影体内。
“那般厉害的荡魔剑丸术，在你手中，却是修炼得如此虚浮不堪，说你辱了此术，还真是不假！”与此同时，他的声音，响彻而起。
得到了周元源气的支撑，圣灵虚影两只光掌都是猛然巨大化，最后似是发出嘶啸之声，双掌猛然狠狠的对拍在一起。
轰！
可怕的力量风暴肆虐开来，空间都是在此时剧烈的震荡。
咔嚓！
而那无数道视线，却是惊骇的盯着那圣灵虚影光掌对拍处，只见得那里，银色剑丸摇摇欲坠，竟是有着细密的裂纹浮现出来，最后更是在那一道道惊骇欲绝的目光中，爆炸开来……
他竟是直接将百里澈的剑丸给拍碎了！",1
元尊,第五百二十八章 分出胜负,"咔嚓！
当银色剑丸碎裂的那一刻，天地间那无数望着此地的各峰弟子，皆是忍不住的吸了一口凉气，面庞上满是难以形容的震撼。
谁能想到，周元如此凶悍，竟然直接是生生的将百里澈那荡魔剑丸一掌拍碎！
那究竟得多强的威能？！
“怎么会这样……”那些剑来峰的精锐弟子，也是呆滞下来，这是他们第一次见到荡魔剑丸会被人生生拍碎。
而周泰，吕嫣他们则是齐齐的咽了一口唾沫，望着高空上那道年轻身影的目光中，眼中竟是有着一丝敬畏之意流露出来。
此时的周元，气势太强了。
无数道视线转移，投向了百里澈的方向，而此时的后者，面色当荡魔剑丸碎裂的那一刻，便是变得苍白起来。
噗嗤！
最终他一口鲜血喷出，浑身的源气都是在此时紊乱起来，显然是受创不小，那荡魔剑丸乃是与他自身相连，如今剑丸碎裂，他自然也是受到了波及。
“周元！你敢碎我剑丸？！”鲜血在嘴角滑下，百里澈却是眼眶欲裂般的死盯着周元，发出震怒的咆哮声。
虽然他修成这荡魔剑丸依靠了外力，但终归是勉强修成，以后好好磨练，还是能够渐渐的让其凝实。
但眼下直接被周元拍碎，那他之前的苦修，显然也就化为了乌有，这如何能不让得百里澈暴怒。
高空上，周元目光居高临下的看下来，俯视般的盯着百里澈，眼神淡漠，当荡魔剑丸被碎的那一刻，这一场交锋就已经出现了结果。",1
元尊,第五百三十七章 破解真水,"一时间，这高空顿时混乱起来，其他圣子也是一阵头大，这下面的万丈水兽还没解决呢，结果上面就自己打起来了。
李卿婵也是感到心累，正要说话，忽然的怔了下来，有些难以置信的望着下方那万丈水兽。
“龙涎真水……破了？”
她的声音传开，顿时令得混乱的上空一静，众圣子惊愕的目光立即投射而去。
然后他们便是见到，此时那万丈水兽身躯表面的暗黄水衣忽然紊乱震动起来，然后那暗黄水衣便是溶解开来，顺着那庞大的身躯不断的滴落下去。
短短不过数息，那让得众圣子头疼万分的龙涎真水，便是在此时溶解得干干净净。
高空中，正面色铁青的赵烛望着这一幕，脸庞也是一点点的僵硬了下来。
那孔圣的眼中，同样是掠过一丝震惊之色。
龙涎真水，竟然真的被那周元给破解了？！",1
元尊,第五百三十七章 破解真水,"万丈水兽庞大身躯上，暗黄色的龙涎真水不断的溶解流淌而下，最后露出了其本身那透明如水晶般的身躯。
高空上，原本还处于内乱中的众圣子都是在此时停了下来，眼带着一丝震惊的望着这一幕。
龙涎真水，真的被破解了！
“这周元，竟然还真的做到了？”众圣子目光死死的望着海水中，他们显然有些无法想象周元究竟是怎么做到这一步的。
那龙涎真水的强悍，他们亲身体验过。
然而连他们都是束手无策的东西，却被周元如此轻易的化解了？
赵烛的面庞，也是在此时有些阴晴不定，有些火辣辣的感觉，先前他还在质疑周元，然而眼下的事实直接宛如一巴掌狠狠的甩到了他的脸上。
“怎么可能……”他忍不住的喃喃道。",1
元尊,第五百三十八章 喜提真水,"“嗯？”
而就在周元观看激战看得起劲时，他目光忽的一动，因为他见到周身的海水中，隐约有着一点点的暗黄光泽闪烁。
他心念一动，神魂之力散发，便是将附近那一点点暗黄光泽汇聚起来。
神魂之力形成的无形罩子中，一滴暗黄色的液体，静静的悬浮着，隐约间有着低沉的龙吟声传出。
“这是……”
周元望着那暗黄液体，微微沉默，半晌后，眼中有着摄人的精光暴射出来。
这熟悉的暗黄液体，赫然便是先前被他破解的龙涎真水！
显然，这是先前被溶解的龙涎真水落入了海水中，还未曾消散。
周元不由自主的舔了舔嘴唇，下一瞬，他的身影闪电般的暴射而出，神魂之力扩散开来。
海水之中，一点点暗黄光芒开始自四面八方飞来，最后汇聚在周元的掌心上。
短短不过数分钟，周元便是将附近的暗黄光点尽数的收拢，接着他便是眼神炽热的望着掌心上，只见得此时的那里，有着一团约莫人头大小暗黄水球悬浮着。
水球之中，散发着奇妙的波动，隐隐的仿佛能够看见龙影在其中窜动。
虽然这些龙涎真水比不上之前那万丈水兽身躯上的雄厚，但对于周元而言，却是足够了，毕竟他的身躯也没后者那么庞大。
“好宝贝……”周元眼神炽热，先前连众圣子都是无法打破龙涎真水，就足以说明此物强大的防御，虽然周元手中的龙涎真水肯定没办法和万丈水兽的比，但若是使用得当，定然也会成为极为厉害的护身之宝，而用在关键时刻，也能取到逆转乾坤之效。
周元取出一支玉瓶，以神魂之力将龙涎真水包裹，灌入其中，然后迅速的收起。
他心满意足的拍了拍手，没想到躲在这海水中，竟然都能有这般收获……",1
元尊,第五百三十九章 消灭万丈,"高空上，众圣子也是有些惊愕的望着这一幕。
“周元师弟真是一个好人。”楚青摸摸脑袋，感叹道。
商春秋也是点点头，道：“虽然周元师弟被淘汰了，但属于他的源髓，应该留给他。”
李卿婵红唇动了动，也是苦笑一声，还好有着护身印记，周元顶多只是被淘汰，可如果不是有这印记的话，周元这般鲁莽行径，必然将会付出极其惨重甚至生命的代价。
“先收起源髓吧。”李卿婵说道。
众圣子点点头，然后就打算动手将这最大的战利品收起，不过，就在他们身形刚动时，忽然有所察觉，目光猛的投向源池深处。
只见得那里，忽有一道流光升起，接着他们便是有些目瞪口呆的见到，一道有些灰头土脸的身影，从源池深处缓缓的升起，来到那万丈水兽源髓旁，一把将其抓在手中，最后破水而出，踩在了海面上。
“周元？！”
而望着那道踩在海面上，虽然有点狼狈，但脸庞上却是挂着灿烂笑容的人影，这天地之间，不论是众圣子还是远处那七峰弟子，皆是缓缓长大了嘴巴。
这个家伙，竟然硬抗下了万丈水兽那临死前的那一击？！
怎么可能？！",1
元尊,第五百四十章 源髓分配,"海天一色的天地间，无数道视线带着震惊的望着那踏着海水而立的年轻身影，此时的后者，虽然略显狼狈，但从其周身的源气波动来看，显然是并没有遭受太大的重创。
但这更让得无数人感到不可思议了，毕竟他们先前可是眼睁睁的看着周元吃下了那万丈水兽临死前的一击。
虽说此时的万丈水兽已是强弩之末，但那等攻击，依旧是极为的可怕，就算是换作其他圣子，单独相对的话，恐怕都得慎重。
所以，当周元毫发无损般的出现时，莫说是寻常弟子，就算是高空上的李卿婵等圣子，都是忍不住的睁大了眼睛。
“怎么可能？！”赵烛忍不住的出声道。
他倒不是想看见周元被淘汰，因为就算淘汰了，该他那一份源髓也是跑不掉，他是无法相信周元能够抗下万丈水兽的临死一击，那岂不是说，他们所有人都低估了周元的能力？
其他圣子面面相觑一眼，皆是无法解释。",1
元尊,第五百四十一章 源髓光柱,"周元望着这一幕，也是笑了笑，然后他的手掌一握，顿时宝石般璀璨的光芒爆发出来，那万丈水兽的源髓，在其手中出现。
嗡！
当那万丈水兽源髓出现的瞬间，顿时化为强烈的光芒冲天而起，汇入那停止攀升的光柱中，然后下一刻，那道源髓光柱便是在那一道道震撼的目光中猛然暴涨，一个瞬间，就已是将苍玄峰的那一道源髓光柱，超越而去。
十数息后，两道光柱皆是停滞下来。
而圣源峰的光柱，刚好超越苍玄峰百丈。
在那光柱之内，龙影盘旋，赫然是达到了七道之数！
圣源峰的弟子，皆是张大嘴巴望着这一幕，有些难以置信的样子。
而整个天地间，也是有些安静，各峰弟子望着圣源峰那攀升而起的光柱，也是有些失神，谁能想到，今年的源池祭，获得第一的，竟然会是这往年只能混一个低保的圣源峰？！
无数道目光望着立于圣源峰诸多弟子间，显得鹤立鸡群般的周元，眼神复杂而带着一些敬佩之意。
能够凭借个人之力，将那排名居末的圣源峰，生生的拉到这一步……这位圣源峰的新任首席，显然足以征服所有的质疑。
从今往后，在这苍玄宗，恐怕再不敢有任何人，对这位圣源峰首席，产生一丝一毫的轻视了……",1
元尊,第五百四十五章 源气星斗,"金色的源气，这一刻骤然爆发，宛如巨大的金色光柱，直冲云霄，一股极为强横的源气波动，也是在此时横扫开来。
金色源气贯穿天地，竟隐隐的衍变出了一片满天星斗！
一股极其惊人的源气威压，铺天盖地的散发开来。
在那种源气压迫之下，所有人都是见到，那自百里澈体内散发出来的银霜源气，竟是在此时一点点的被压制而退！
百里澈的源气，硬生生的被压制了！
这一刻，不仅诸多弟子色变，就连其他各峰的首席，瞳孔都是微微一缩，眼神震惊的望着周元头顶上空金色源气衍变而出的一片璀璨星斗。
其中金色星辰闪烁，绚丽而强横。
“这……这是，源气化星斗？！”
各峰首席，震惊失声。
当自身的源气底蕴强横到一种地步时，外放的源气若不压制，自有异象出现，而那种异象，便是所谓的源气化星斗！
按照估计，只有当气府中的源气星辰凝炼到破万的数量时，自身的源气，方才会形成星斗异象。
“源气化星斗……这是源气星辰破万的迹象……”苍玄峰首席唐沐心红润小嘴微张，震惊的望着周元的身影，谁能想到，这短短两月，周元的源气底蕴竟会暴涨到这种惊人的程度。
这般源气底蕴，放在他们各峰首席中，都能排进前三了。
各峰首席都是一片沉默，看向周元的眼神，略有些复杂，要知道，在此之前，周元的战斗力虽然强悍，但在源气的底蕴上，比起他们还是要有所不及的，但谁知道，经过那九龙洗礼后，他们在面对着周元时唯一的优势，都已经荡然无存了。
“这个家伙！究竟在那九龙洗礼中，提升到了何种层次？！”",1
元尊,第五百六十六章 血债血偿,"因为这一刻，他见到，在那虚空上，一道全身笼罩在金色源气内的身影，静静的悬浮而立，除了那周元之外，还能是谁？！
他竟然生生的抗下了炎魔巨手。
“怎么可能？！”宁墨脸上的表情渐渐的凝固。
不过下一刻，一股寒意，便是自他的脚底升起，令得一股浓浓的恐惧，涌上了他的心头。
因为天空上，那道金光身影淡漠的目光，投射了下来。
宁墨通体冰凉，下一瞬，他毫不犹豫的暴射而退，同时嘴中有着尖锐声传出：“王渊！”
唰！
就在他身影刚动的那一瞬，金光身影消失在了虚空上，再度出现时，直接出现在了宁墨的面前，两人面孔相对，呼吸仿佛都可以听见。
“你们……杀了我苍玄宗的弟子，是吗？”近在咫尺间，宁墨听见了一道低低的声音，从周元的嘴中传出。
“既然如此，那就，血债血偿吧……”
宁墨大骇，赤红源气疯狂的涌出，宛如是在身躯上形成了晶层一般。
轰！
周元一拳轰出，雪白的毫毛自体内涌出，缠绕上拳头，皮肤呈现玉光，体内骨骼绽放出银芒。
这一拳，力量催动到了极致。
“破源！”
低语之中，那缠绕着周元拳头的雪白毫毛，迅速的化为幽黑色彩。
一拳之下，杀机毕露。
“不！”死亡危机涌上心头，宁墨尖啸出声。
轰！
然而周元丝毫未曾理会，拳光呼啸而出，空间都是在此时被震裂出了裂痕，最后宛如闪电呼啸长空，在那一道道震骇的目光中，毫不留情的轰在了宁墨的身躯之上。",1
元尊,第五百八十五章 大地之力,"范妖狰狞大笑，似已是看见了周元被他这一击硬生生的轰得尸骨无存的下场。
“我看你这次，还怎么活！”
不过他的大笑，当下面的烟尘渐渐散去时，却是陡然间凝固下来，范妖面色僵硬的望着下方，只见得那里的巨坑中，周元依旧是保持着单膝跪地，一手触地，一手抬起的姿态。
在他那抬起的手掌间，苍黄的源气形成神秘的漩涡，而先前范妖那恐怖至极的一击，竟然丝毫未能将那看似薄弱的苍黄漩涡所打碎。
周元身躯上，甚至连衣角都未曾破碎半点。
他那年轻的面庞，平静如深潭，一对眼目，淡漠的望着处于上方的范妖。
“怎么……可能……”范妖呆滞的望着这一幕，他无法相信那倾尽他全力的一击，竟然没有伤及周元一丝一毫。
“不可能……”
“这是幻觉……”
然而下方，周元五指缓缓的紧握，双目幽深的盯着范妖，道：“接下来，该换我进攻了吧？”
唰！
当其声落的瞬间，范妖身影猛的暴射而退，速度催动到了极致，竟是要直接逃离此处，他的眼中有着惊惧浮现，显然先前那一幕，让得他感觉到了不妙。
他倒也是果断，根本就不管其他的人，先行逃跑再说。
他有着直觉，如果再不走，今日恐怕他将会栽在这里……",1
元尊,第五百八十六章 尸骨无存,"但当他们抵达此处时，也是有些惊疑，因为他们同样只见到周元的身影，而范妖，甚至连其源气波动都未曾感应到。
他们面面相觑，一脸的茫然。
“那范妖呢？”唐小嫣低声道。
金章也是摇摇头，两人对视，倒是想到一个可能，但旋即便是理智的将其掐灭。
“周元！范妖首席呢？！”而此时，那王渊也是在四处扫视，旋即暴喝出声。
周元扫了他一眼，漫不经心的道：“死了吧。”
王渊一惊，旋即讥讽道：“小子，你是被打傻了吗？！”
其他人也是哄笑出声，先前明明是周元在狼狈逃窜，眼下却敢在这里大放厥词。
而苍玄宗的弟子也是有点脸红，觉得周元这个牛皮吹得有点不切实际。
周元见状，倒是笑了笑，没有多说，只是袖袍一挥，一道金色源气席卷而出，冲入远处的被夷为平地的山林中。
十数息后，源气倒卷而回，一柄白骨鬼爪杖被周元抓在手中，正是那范妖手中的下品天源兵！
他随意的把玩了一下，旋即抬起，遥遥的指向了讥讽出声的王渊。
“这个东西……算是遗物吧？”
他的淡笑声传开，而天地间的哄笑声在此时一点点的消失。
王渊望着周元手中的白骨杖，脸庞上的讥讽也是缓缓的凝固起来。
唐小嫣与金章，瞪大了眼睛，目瞪口呆。
各方的人马，宛如被雷劈中，僵硬在原地，一脸见鬼的模样。
整个天地的气氛，仿佛都是在这一刻凝滞下来。",1
元尊,第五百八十七章 震撼全场,"山林间，无数道视线近乎呆滞般的望着周元手中的白骨杖，那种来自现实的冲击令得他们脑子里面一片发蒙。
那王渊更是面庞僵硬，嘴角使劲的抽搐着，半晌后好不容易有些清醒过来，他咬着牙怒笑道：“周元！你是不是当我们傻！”
“我们赶过来这才多短的时间？！你是想告诉我，在这点时间中，你就直接将范妖给解决掉了？！”
其他诸多人马也是忍不住的点点头，他们从六彩湖赶来，这才多短的时间？
而在如此短暂的时间中，周元不仅挡住了处于可怕状态中的范妖，甚至还反将他给解决掉了？
这是苍玄宗的圣子在出手吗？！
“范妖！你出来，你在哪里？！”王渊更是掠上高空，源气包裹着声音宛如雷鸣一般的传荡开来，在这天地间响彻。
周元立于虚空，只是神色淡漠的望着这一幕。
王渊嘶吼片刻，面色却是越来越难看，心头也是有着寒意渐渐的涌来，如果范妖真的在此处的话，不可能不回应他。
他的目光，再度看向了周元手中的白骨杖，头皮渐渐的有些发麻，当理智开始恢复后，他也开始分析着周元所说的话是否属实。
而理智也告诉他，恐怕范妖真的是已经折在此处，而且……还是真正的尸骨无存。
只有白骨杖留下来。
而这，难道真是眼前这周元做到的？！
怎么可能啊，如果他真有这种实力，之前怎会被范妖追杀得选择逃跑？
眼前的周元，连衣角都未曾破碎，毫发无损的模样，一点都不像是经历了一场大战……",1
元尊,第五百八十八章 盘点收获,"周元，金章，唐小嫣等人都是围在那颗宝树之外，眼神带着一些炽热的望着宝树上面悬挂的一颗颗如宝石般晶莹剔透，但却又散发着绚丽光彩的果实，或者说……筑神异宝。
“有四颗五色筑神异宝，七颗四色筑神异宝，三十八颗三色筑神异宝。”金章细细的数了一下，然后开口说道。
此言一出，就连周元都是吸了一口凉气，显然是被震惊到了，要知道，他们之前辛苦采集那么久，如今两支队伍中，也就周元与金章凝炼出了四色筑神异宝。
而其他的弟子，能够达到三色者，都是寥寥无几，基本上绝大部分都是两色筑神异宝。
由此可见，想要凝炼出筑神异宝究竟是需要何等庞大的玄源之精，然而眼下，这颗宝树上面，竟是凝结出了将近五十颗数量的筑神异宝，可想而知周元等人对此有多震撼。
“不愧是六彩宝地。”周元感叹一声，他总算是明白了过来，在这玄源洞天中，想要得到高品阶的筑神异宝，最快最有效率的方式，那就是找寻宝地。",1
元尊,第五百九十二章 湖底空间,"只见得那里，有着一汪丈许左右的金色潭水，而潭水之中，一株玉树矗立，玉树光洁，也没有枝叶，不过周元与绿萝的目光，却是在第一时间的凝固在了玉树最顶部的位置。
只见得那里，两颗如玉娃娃般的果实，栩栩如生的挂在那里。
望着那两颗玉娃娃般的果实，周元与绿萝的嘴巴都是忍不住一点点的张大了起来……
因为他们都是清清楚楚的见到，在那玉娃娃果实之上，缠绕着六色光晕。
两人都是倒吸了一口冷气，对视一眼，皆是看出对方眼中的震惊与狂喜之意。
因为那竟然是两颗，真正的六色筑神异宝！
恐怕这个，才是这座宝地之中，真正蕴含的机缘。",1
元尊,第六百章 金刚修罗,"“小子，你对他做了什么？！”霍天阴森的目光，看向周元。
周元脚步停了下来，声音平缓的道：“看来圣宫地圣殿的肉身之术，也并没有我想的那么强，所以你们有什么理由嘲笑我苍玄宗？”
“至于他？”
周元微微偏头，眼神冷漠，他伸出双指，指间有着一个清脆的响指，在这广场上响彻而起。
砰！
而就在那响指响起的瞬间，所有人都是惊骇欲绝的见到，那赵鲸如猿魔般的粗壮右臂，竟是在此时轰然爆碎！
漫天血沫溅射出来！
他的整条手臂，竟是在此时生生的碎裂开来！
而赵鲸的身躯，也是缓缓的仰天倒塌而下。
哗！
整个庄园，都是在此时沸腾起来，无数道看在此处的目光中，皆是充斥着浓浓的难以置信与惊骇之意。
下一刻，所有的目光都是汇聚到了那道背对着赵鲸的年轻身影之上。
那些目光之中，满满都是震撼。
谁能想到，先前那种天雷地火般的恐怖撞击之中，看似落入绝对下风的周元，竟然却是如此的可怕，那一拳的反击，将赵鲸如猿魔般的一臂，生生的轰碎！
那等力量，究竟是何等的可怖？
庄园之内，那些汇聚于周元身体之上的一道道目光，在此时渐渐的有着一丝惊惧涌现起来。
他们谁都没想到，这位在苍玄宗七首席中名不见经传的新任圣源峰首席……
才是隐藏得最深的金刚修罗！",1
元尊,第六百二十章 新晋圣子,"柴嬴的目光，呆滞的望着那漫天的黑色光点，他的身躯在颤抖着，最终鲜血自他的嘴中狂喷而出。
他浑身涌动的源气波动，也是在此时以惊人的速度萎靡下来。
“不可能……不可能……”
他的嘴中，鲜血与嘶哑的声音不断的传出，显然这种结果他根本就无法接受，他无法想象，他竟然败在了苍玄宗一个名不见经传的首席手中！
黑金丹是他多年苦修，如今碎裂，他的修为，也是被毁了一半。
“圣宫的圣子……”
在那下方，周元眼神如刀锋般的盯着柴嬴，缓缓的道：“看来我这里，你今日是过不了了。”
当周元此话落下时，天空上，那柴嬴体内气血再也压制不住，一口鲜血喷出，眼前一黑，便是在那无数道震撼的目光中，从天栽落……
这场圣宫圣子与苍玄宗首席之战……最终的结果，出乎了所有人的意料。",1
元尊,第六百二十三章 一口吞掉,"唐沐心将美目从周元身上收回来，有些兴奋的道：“我们这一路探索过来，这七彩宝地极大，在其中，我们暂时发现了五座堪称六彩宝地的洞窟，在其中得到了五枚残破的玄碑令以及九道六色筑神异宝，当然，还有着其他等级不一的筑神异宝若干。”
“而且因为时间的关系，我们只是粗略的搜寻。”
唐沐心玉手一挥，面前光芒闪烁，然后众人便是见到五枚玄碑令闪现而出，只不过这些玄碑令跟周元手中那一枚相同，都是属于残缺状。
除了五枚残缺的玄碑令外，还有着九颗婴儿拳头大小的棱形宝石，宝石之中，有着极端雄浑精纯的源气波动散发出来。
赫然都是六色筑神异宝！
面对着这种收获，就连周元都是轻吸一口凉气，其余圣子也是个个眼神炽热。
七彩宝地，果然是名不虚传。",1
元尊,第六百二十四章 火焰莲花,"“宝贝在这里。”楚青抚掌笑道。
其他人也是眼神炽热，显然同样是察觉到那火红莲花中蕴含的磅礴源气波动。
而在众人火热的注视中，火红莲花则是在此时缓缓的绽放开来，只见得莲心的位置，有着一团火光若隐若现，火光之外，缠绕着七色光晕。
在见到那七色火光时，在场的所有人都是面色动容。
“七色筑神异宝！”
望着那七色火光，莫说是寻常弟子，就算是圣子，都是忍不住的砰然心动，要知道，得到了七色筑神异宝，那最起码说明当踏入神府境时，他们能够开辟出七神府。
而七神府，即便是此时的众圣子中，也唯有着极少的几人，才有着绝对的把握开辟。
而在众人眼神死死的凝聚在那七色火光上时，只见得火莲上，再度有着一些光芒绽放，莲心的附近，十数颗莲子吞吐着光芒，不断的自那岩浆之中汲取着精纯雄厚的源气。
极为精纯的源气波动，自那些火焰莲子中散发出来，引得众圣子心跳加快，口干舌燥。
这些莲子，显然也是极为稀罕的异宝！
在那一道道火热的目光中，楚青出手，源气化为大手，直接从那岩浆湖面上，将那一朵火焰莲花摄取而来。",1
元尊,第六百三十章 赫赫凶威,"天元笔射出大山，笔直的插入大地，在那地面上射出一个巨大的深坑。
而在那山壁上，铁魔的胸膛间，一个血洞浮现，金色的源气从中肆虐开来，迅速的侵蚀着他体内的生机，他的嘴中鲜血狂涌，伸出手掌想要捂住胸膛，但最终他只能感觉到生机在迅速的消散。
他的脸庞上，满是恐惧，那是死亡的味道。
铁魔挣扎着看向高空，周元立于虚空，面无表情的看下来，这让得他的心中忽的升起无边的后悔，当初这个任务，似乎就不该接下来……
黑暗自铁魔的眼中涌来，最后他的头颅，缓缓的垂下。
生机散尽。
远处，左丘青鱼他们望着这一幕，嘴巴也是忍不住的一点点长大起来，那眼中的惊悚之意，难以掩饰。
他们谁都没想到，周元的反击，如此的干脆与狠辣。
这才仅仅只是一个碰面间，圣宫铁魔，就此殒命！
干脆得简直让人无法相信。
高空上，周元眼神森冷的望着殒命的铁魔，然后直接转向了另外一座山壁，此时的那里，雷俊也是一脸震惊与惊骇的望着被斩杀的铁魔。
而当他感觉到周元森然的目光看来时，雷俊瞬间头皮发麻，下一瞬，他身影猛的腾空而起，直接是化为光影疾掠而退。
此时的周元，凶威之盛，竟是生生的将圣宫圣子吓退！",1
元尊,第六百三十二章 一拳轰杀,"磅礴的劲风呼啸而至，那雷俊也是一脸的惊骇，显然是察觉到了周元这一拳之强。
“饶命！我也是奉命行事！”雷俊惊骇尖声道。
那一拳，带来的死亡气息，让得雷俊再不复丝毫的气度。
轰！
不过周元却是面色冰冷，拳风咆哮，最终一拳轰下，带起一道道虚空涟漪，直接是轰在了雷俊身躯之外那重重的源气防御之上。
砰！
那诸多源气防御，几乎是在短短数息之间，尽数的爆碎。
咚！
周元那毁灭般的一拳，也是落到了雷俊的身躯之上，那一瞬，如火山般的力量，尽数的喷发。
虚空震荡。
一道惨叫之声响彻而起。
砰！
雷俊的身躯，直接是在这一刻，被轰成了漫天血沫。
周元这倾尽全力的一拳，竟是如此恐怖！
在那下方的山头上，左丘青鱼等人目瞪口呆的望着天空上飘荡的血雾，许久都是说不出一句话来，眼前这一幕带来的冲击，实在是太过的强烈了。
他们怎么都没想到，周元这一拳之下，竟然是生生的将一位圣子轰成了碎渣……
那可是圣宫的圣子啊！
可以想象，此事若是传出，将会引来多大的轰动。",1
元尊,第六百四十五章 扭转危局,"无数碧绿毒光落下，狠狠的轰击在了金色光罩之上，铺天盖地的声势极为的骇人，连周围的地面都是被生生的腐蚀得千疮百孔。
不过，让得那山外无数道视线震惊的是，金色光罩虽说被轰得不断的绽放出涟漪，但却始终屹立不破，将周元护于其中。
待得最后一道碧绿毒光落下，金色光罩，方才摇摇欲坠，悄然的碎裂。
而周元立于其中，纹丝不动，面容平静。
哗！
山外，有着无数惊哗的声音响彻起来。
各方人马皆是面露惊愕之色，这是自从双方交手以来，周元第一次毫发无损的将来自金蟾子的攻势给抵挡下来。
“他怎么一下子变得厉害起来了？”
“先前他可是完全凭借源气抵御住了金蟾子的攻势，可是凭他那三万九千的源气底蕴，怎么可能做到的？”
“这小子果然是有古怪！”
“难怪敢与金蟾子对上，原来是有着底牌……”
“……”
万众瞩目的峰顶之上，金蟾子也是面色阴沉的盯着周元，先前那一道攻势被后者尽数挡下，也是令得他心中颇为的震怒。
这无疑是在他的脸庞上狠狠的打了一巴掌。",1
