book,chapter,paragragh,tag
斗破,第1218章 大战,"这一次，萧炎并未直接退缩，凌厉掌风携带着紫褐色的三千莲心火，直接狠狠的与紫衣尊者那一掌，硬生生的轰击在了一起。
　　两者相撞，恐怖的劲风席卷而出，将周围靠得近的几名魂殿护卫，震成一片虚无，那巨大的石柱，都是因此而爆裂出了一道道裂缝。
　　“哒哒。”
　　虽说将体内斗气运转到了极致，并且还加上了三千莲心火，可萧炎脚步依旧是蹬蹬的退后了十来步，方才彻底稳住，眉头微皱，斗尊强者，果然强悍。
　　与萧炎的皱眉相比，紫衣尊者的面色，却是颇为的难看，眼中，更是隐隐间有着一抹震惊之色。
　　当年萧炎的灵魂之力第一次偷偷潜入魂殿时，他只是心念一动，便是将之摧毁，第二次时，却是必须现身出手，方才毁掉那一股灵魂之力，然而这第三次，萧炎居然依旧能够凭借自己的力量，以斗宗之力，硬抗他一掌而不伤，这种近乎飞跃般的变化，即便是他，心头都是忍不住的涌上一抹淡淡的寒意……",1
斗破,第1219章 杀戮,"面对着四名实力不弱的魂殿护法阻拦，萧炎面上却是掠过一抹冷笑，前冲的身形未曾有丝毫的停顿，紫褐色火焰，迅速自其体内暴涌而出，然后化为一头巨大的紫褐色火龙，龙尾一甩，萧炎前冲速度陡然加快，然后便是犹如陨石相撞般，与那黑色巨蟒，狠狠的撞击在一起。
　　“给我滚！”
　　“嘭！”
　　这般强悍碰撞，瞬间便是爆发出惊天炸响，能量涟漪自那撞击之处犹如风暴一般的席卷而出，周围的一些巨大石柱，在一阵咔嚓声中，轰然爆裂，一些靠得近的魂殿护卫，也是被这恐怖的能量涟漪波及，在一阵凄惨叫声中，身体如同断线的风筝般倒飞而出，最后重重的砸在漆黑墙壁上，一阵咔嚓声响中，直接是被震成一团血肉模糊的肉泥。
　　能量涟漪扩散，那四名魂殿护法，脸色瞬间便是剧变，根本来不及后退，那能量涟漪便是呼啸而来，狠狠的轰击在他们身体之上。",1
斗破,第1230章 苏醒,"果然是萧炎！”
　　天空上，风尊者与药老悬空而立，目光火热的望着那巨龙额头处的人影，前者最先忍不住的惊喜叫道。
　　药老微笑着点了点头，眼中也是闪过一抹激动之色，一年了，这个小家伙总算是苏醒过来了，而且此次的苏醒，似乎也给他带来了巨大的好处。
　　“呵呵，这小家伙福缘不小啊，不仅真正的激活了阴阳龙玄丹的药力，而且还趁机突破了斗宗，若是我所料不差的话，这一年，他应该是在积累能量，准备一举突破吧……”风尊者笑道。
　　“嗯，突破斗尊所需要的能量太过庞大，若非是借助着此处天外陨石之力，恐怕这小家伙想要突破，还得至少延迟两年时间。”药老笑笑，脸庞上有些欣慰，萧炎向来擅于把握机会，如今更是并未放过这次的大机缘，沉寂一年，终于是在此刻，彻彻底底的一鸣惊人。",2
斗破,第1230章 苏醒,"萧炎手掌微微握了握，感受着体内那浩瀚如大海般的斗气，不由得有些着迷，这种力量，具备着令人疯狂的诱惑之力，无数人为了这种力量，拼尽一生。
　　萧炎手掌平探而出，旋即猛然一握，面前的空间，居然直接是猛的扭曲成一个怪异的凹陷速度，这一握若是握在人体身上，即便是一名斗宗强者，恐怕也是得当场身体崩裂成一滩血肉。
　　感受着这种举手投足间便是足以扭曲空间的浩瀚之力，萧炎脸庞上，也是缓缓浮现一抹笑容，这个境界，在当年的他看来，是何等的遥不可及，然而如今，他却是真正的已经达到……
　　此刻的萧炎，若是再次遇见那摘星老鬼，虽然不敢说能在不施展毁灭火莲的前提下将之击杀，但凭借着他的实力，那摘星老鬼，也再也奈何不了他。
　　这便是斗尊与斗宗之间的差距，在萧炎九星斗宗时，遇见摘星老鬼这等强者，唯有逃命一途，即便是施展毁灭火莲，也顶多只能拼个两败俱伤，可一旦突破斗宗，进入斗尊这个层次，那么一切，都是将会产生翻天覆地的变化。
　　现在的萧炎，若是正常交战，或许并不能击败摘星老鬼，但同样的，他若是想要再次从摘星老鬼手中脱身，已是不会再费吹灰之力。",1
斗破,第1273章 造化圣者,"感受着体内那再度回复起来的庞大斗气，萧炎也是长长的松了一口气，抹去额头上的冷汗，抬起右手，目光怔怔的望着，片刻后，咧嘴一笑，因为修炼这大天造化掌所需要的东西，那位造化圣者已经彻底的帮萧炎铺垫好了，因此对于这天阶斗技的掌握速度，几乎远远超过了其他斗技，这不得不说，是一件真正的大福缘。
　　“大天造化掌……呵呵，不知道若是再次遇见摘星老鬼时，他看见这斗技，面色将会何等的精彩？”
　　轻轻揉了揉右手，萧炎微微一笑，漆黑眸中，却是有着寒芒闪烁，下次再见面时，这大天造化掌，便是那老鬼的索命镰刀！",2
斗破,第1285章 赶往花宗,"而就在两人移开目光时，萧炎紧闭的眼眸却是微微一抖，眉心处的火印，陡然间迸发出刺眼的火芒，那一霎，那火印就如同复活了一般，缓缓蠕动间，居然是渗透进了萧炎皮肉之内，最后消失不见。
　　突如其来的变故，也是令得纳兰嫣然与青鳞一惊，还不待她们说话，萧炎那紧闭的眼眸，便是徐徐睁开，漆黑的眸子之中，此刻，却是缭绕着森白色的火焰！
　　这一霎，骨灵冷火之内的抗拒性，居然完完全全的被萧炎给炼化了去！",2
斗破,第1324章 下马威,"然而，就在萧炎掠出战船的那一霎，他敏锐的灵魂感知便是察觉到，几乎有着不下十道极度强悍的目光自他身上扫过，这些目光之中，蕴含着一种极强的威压，仿佛连起周遭的空间，都是要在此刻凝固而下一般。
　　“哼！”
　　察觉到周遭空间的变化，萧炎面色也是微沉，这古族的一些人，果然是想给他一个狠狠的下马威。
　　“嘭！”
　　炽热的火焰，在一霎，极其突兀的自天际爆炸而开，恐怖的火浪，以萧炎为中心，轰隆隆的扩散而开，那种可怕的温度，直接是令得战船上不少人都是露出了震惊之色。
　　“好强悍的异火！”
　　那名为火稚的红衣女子，此刻也是眼露奇异之色，紧紧的盯着那火浪中心的身影，与此同时，在其眉心处，那火焰印记，也是越发的火热。
　　火浪汹涌的扩散而开，周围那些凝固的空间，也是轰然间破裂而开，萧炎踏着火焰，悬浮高空，目光锁定着山脉中的某些地方，这些目光的主人实力的确强悍，但想要光凭目光之中蕴含的威压便想压制他萧炎，还真是天方夜谭之事！
　　“咦？”
　　见到萧炎如此轻易的便是破开凝固的空间，山脉中，也是响起一道惊咦之声",1
斗破,第1343章 晋级六星,"漆黑色光圈，犹如神秘的黑洞一般，自萧炎掌心中急速的蔓延而开，几乎是一眨眼的时间，便是与那近在咫尺的魂厉狠狠的撞击在了一起。
　　“这小子好恐怖的反映！”
　　望着那在眼瞳之中急速放大的黑洞光圈，魂厉眼中也是掠过一抹震惊之色，以萧炎的实力，即便是在这种时候苏醒过来，也是无法抵御他的攻势，但他却是未曾料到，这家伙在睁眼的那一霎，便是毫不犹豫的施展出了这等威力的强悍斗技！
　　在黑洞光圈触及到魂厉身体时，后者身体表面也是爆发出一阵阵浓郁的黑雾斗气，却是并未如同对付摘星老鬼一般，直接是将他的身体侵蚀消失，显然这魂厉的实力，远远的超过了摘星老鬼。",1
斗破,第1346章 紫色的天妖傀,"萧炎眸中光芒微微闪烁，片刻后，手中印决陡然一变！
　　“轰！”
　　就在萧炎手印变化的那一霎，下方的地面，突然间爆炸而开，泥土四溅间，金灿灿的光芒顿时倾泻而开，一道道通体金黄的身影，如同雕塑一般的在那深坑之中，动也不动，赫然是萧炎在虚空雷池之中，全部强化而出的天妖傀！
　　“嗤！”
　　金光暴涌，最后突然间尽数汇聚在那第一道金色身影之上，旋即后者身体上的金光彻底的内敛，最后其身体上的皮肤，居然是由暗金，转化成了一种奇异的紫色，而在这种紫色下，又是能够看见到金光的流溢……
　　在金光彻底内敛时，那紫色的天妖傀双眼陡然睁开，暗金色的光芒在其中缓缓流转，身形一颤，便是出现在了半空中的萧炎面前，目光漠然的望着那暴掠而来的黑云，皮肤下，金光悄然流动……
　　吸收了十具天妖傀的力量，这傀儡的实力，已经达到了一个相当恐怖的层次！",1
斗破,第1362章 八星斗尊巅峰！,"当萧炎的气息彻底稳定时，其紧闭了一年半时间的双眸，也终于是微微抖动了起来，片刻后，终于是在萧玄与薰儿的注视下，陡然睁开！
　　“嗤！”
　　双眸睁开，两道紫红色的精光如同实质匹练一般，自萧炎双眼之中暴射而出，将大殿之内的一根擎天石柱直接是嘭的一声轰成粉末。
　　精光暴射，片刻后方才徐徐收敛，但萧炎那原本漆黑的双眸中，隐隐间却是多了许些紫红颜色，看上去，有种颇为妖异的感觉。
　　“呼……”
　　一口炽热的浊气，顺着萧炎的喉咙，被其缓缓喷出，感受着体内那如同大海一般连绵不尽的充盈斗气，一股极端的畅快之感，也是油然而生，当下，一道隐隐间夹杂着龙吟凤鸣般的清啸之声，陡然自其嘴中，长啸而出。
　　“吼！”
　　啸声如雷，在古老的大殿之中滚滚不休，震得这片空间，都是索索发抖了起来。
　　“哈哈，痛快！”",2
斗破,第1363章 激活族纹,"萧炎点了点头，也不多说，转身与薰儿略作交谈，便是直接盘腿而坐，将卷轴贴于眉心处，将其中所蕴含的大量信息，尽数收入脑海之中……
　　这般吸收，持续了半晌时间，萧炎双眸也是缓缓睁开，脸庞上浮现许些沉吟。
　　“天火三玄变！第一变！第二变！第三变！”
　　突然间，萧炎双手突然闪电般的结出手印，天火三玄变在短短数秒之内，便是被其完全开启，而与此同时，萧炎体内的气息，也是陡然猛涨……
　　灼热而狂暴的斗气，在萧炎体内飞速的运转，一股股炽热的温度，缓缓渗透而出，最后侵入血管之内，而伴随着这些高温的渗透，血管内流淌的血液突然间加速了起来，凭借着出色的灵魂感知，萧炎能够察觉到，似乎有着一种奇异的力量，正在血管之内飞速的穿梭，看其目的地，赫然是其眉心之处！",2
斗破,第1365章 斩杀,"萧炎的手掌，如同磐石一般，任由魂厉如何挣扎都是纹丝不动，望着后者那变色的脸庞，萧炎也是缓缓的摇了摇头，手臂一抖，手掌则是诡异的绕开魂厉拳头，快若闪电的轰击在对方胸膛之上，可怕的劲力，在接触的那一霎，如同酝酿许久的火山一般，陡然爆发。
　　“嘭！”
　　凶悍的劲气尽数倾斜至魂厉胸膛之上，而遭受到如此重击的魂厉，脸色几乎是在瞬间便是惨白了下来，一口殷红鲜血自嘴中狂喷而出，身体也是如同断线的风筝一般，倒飞而出，最后在地面之上搽出一道将近百米的沟壑之后，方才缓缓停住。
　　“八星斗尊？！”
　　望着那在沟壑之中挣扎着想要爬起身来的魂厉，那魂崖脸庞上，也是陡然涌上一股惊骇之色，双眼无法置信的望向萧炎，先前萧炎在那一霎那爆发而出的气息，居然是达到了八星层次，而且，那种气息的强度，比起他都是要强上许多！
　　“怎么可能？”
　　魂崖嘴角抽搐着，心中几乎是忍不住的咆哮了起来，短短两年时间，他们都未曾提升哪怕一星的实力，但萧炎，却是足足从当初的六星斗尊，直接猛飙至现在的八星层次，这种强烈的对比，让得魂崖实在是有些无法接受。
　　“到你了……”
　　以雷霆之势解决魂厉，萧炎的目光，转向了那一脸惊骇之色的魂崖，淡笑道。",1
斗破,第1425章 绝对压制,"然而，面对着这由魂玉倾力而为的强悍掌印，萧炎依旧是缓缓的摇了摇头，然后脚步轻踏两步，直接是在那魂玉震惊的目光中，出现在掌印之前，右手之上，炽热的火焰陡然涌出，然后轻飘飘的拍在了那漆黑掌印之上。
　　“咔嚓！”
　　两者相撞，僵持了短短一瞬，然后，众人便是惊骇的见到，那凝聚了魂玉绝大部分斗气的漆黑掌印，便是在萧炎随手一拍之下，摧枯拉朽一般，爆裂而开……
　　这种力量，是一种不在一个层次上的绝对压制！",1
斗破,第1426章 空间破裂,"“负隅顽抗！”
　　见状，萧炎淡淡一笑，袖袍一挥，那火焰大手猛然一闪，再度出现时，已至魂玉头顶，然后一掌，便是狠狠的拍了过去。
　　“轰！”
　　火焰大手重重的拍在躲闪不及的魂玉身体之上，其身上所弥漫的黑色斗气，在一霎那之间，便是被生生震散，炽热而强悍的劲风，无孔不入的倾泻至魂玉身体之上。
　　“噗嗤！”
　　面对着这种极度狂猛的劲风，魂玉体内的斗气还尚未形成防御，便是被那种奇异的炽热之力生生撕裂而开，最后一股股劲风，如同毒蛇一般，钻进魂玉身体之中，令得其面色一白，一口殷红鲜血便是喷射而出，其身体，也是倒射而出，最后重重的落在虚无空间之上……
　　“嘶……”
　　那远处的一群中立强者见到萧炎一掌便是将魂玉拍成重伤，当下都是轻吸了一口凉气，旋即满心的庆幸，还好先前没有贪心插手，不然的话，恐怕下场会比魂玉更加的凄惨。
　　一掌拍飞魂玉，萧炎也是转过头，目光望向不远处的那群混乱战圈，一声冷笑，手掌对准战圈，猛的几拳隔空挥出，一股可怕的劲风便是直接透过虚空，重重的轰在几名魂族以及天妖凰族的强者身体之上，强猛的力道，将那些家伙震得吐血倒飞。",1
斗破,第1460章 暴打,"萧炎抬起头，屈指一弹，那巨大的黑色光圈便是闪掠而下，迅速出现在那黄泉指按下的地方，陡然疯狂旋转起来。
　　“咔咔！”
　　黄泉指重重的按在黑色光圈之上，可怕的能量冲击，如同风暴一般，席卷着天地之间。
　　“轰隆隆！”
　　黑色光圈疯狂的旋转着，一波波的毁灭之力弥漫开来，而那黄泉指，则是一丈丈的不断深陷进入其中，最后，终于是在妖天啸惊怒的目光中，被黑色光圈尽数吞噬。
　　“好小子，倒是小瞧了你！”",1
斗破,第1478章 三大龙王,"萧炎非常清楚他与三大龙王之间巨大的差距，如果硬碰硬的话，他根本不可能在对方三人手中坚持下五分钟时间，因此，这一出手，他便是施展出了他唯一所修炼成功的天阶高级斗技，黄泉天怒！
　　伴随着那奇异的音节从那巨大虚影嘴中传出，这片天地，仿佛都是在一霎那间寂静了下来，瞬息后，那三大龙王的面色，却是逐渐的变幻了起来，他们也是在这一刻察觉到了那铺天盖地而来的可怕音波冲击！
　　“灵魂冲击！小心！”
　　北龙王的面色，布满着凝重之色，他怎么也想不到，萧炎所施展的，居然会是灵魂冲击，太虚古龙的肉体虽然强悍无比，但也毕竟是属于魔兽，而灵魂力量，则是魔兽强者的弱项，不过所幸，如今的大陆，懂得精湛灵魂攻击的强者并不多，但不多，却并不代表没有，比如，面前的萧炎……
　　“嗡呜！”
　　虚无的空间，在这一刻颤抖起来。
　　“联手！”
　　被那奇怪的声波传进耳中，北龙王立刻便是感觉到脑袋之中传来眩晕的感觉，一声暴喝，三人便是聚在一起，然而还不待他们彻底的运转斗气，可怕的音波冲击，已然临身！
　　那曾经让得萧炎吃过大亏的可怕攻击速度，这一次，再度让得北龙王三人措手不及！",1
斗破,第1488章 血洗,"萧炎瞟了这魂殿副殿主一眼，也不理他，手掌一抓，火焰大手便是将那巨坑深处的大天尊给捞了出来，此刻的后者手臂已爆成血雾，浑身弥漫着鲜血，甚至连其灵魂都是被先前的“黄泉天怒”所震伤，乃至于其目光现在都是有些涣散，显然不仅是身体重伤，连灵魂，都是受到了重创……
　　萧炎目光平静的望着那仿佛重伤得无力反抗的大天尊，火焰大手缓缓的将其拉过来，然而，就在那大天尊距他仅有不到十丈距离时，那本来木然的苍老脸庞，猛的浮现一抹狰狞，其身体，也是瞬间膨胀。
　　“砰！”
　　他膨胀的身体，只是持续到一半，萧炎便是表无表情的紧握拳头，而那火焰大手，也是狠狠握拢，可怕的力道，直接生生的将大天尊的肉体捏爆了去。",1
斗破,第1490章 吸收灵魂本源,"萧炎袖袍一挥，火焰再度暴涨，将那深藏在光团之中的黑气，尽数炼化出来，而随着这些黑气的散去，那灵魂光团，也是越发的透明晶莹，看上去，仿佛虚幻一般……
　　这般炼化持续了半个小时，萧炎方才缓缓散去火焰，望着漂浮在面前如同水晶般的灵魂光团，这才缓缓的松了一口气，手印一动，眉心处的灵魂力量便是暴涌而出，化为一尊与萧炎相同模样的人形模样，盘坐于灵魂光团之前，嘴巴微张，一股吸力涌出……
　　而随着这股吸力的出现，那灵魂光团也是微微一颤，一股异常精纯的灵魂本源之力蔓延而出，最后缠绕在萧炎灵魂的周身，顺着他的嘴，鼻以及周身毛孔，源源不断的融入而进……
　　伴随着越来越多的灵魂本源被吸入，萧炎的灵魂表面，也是逐渐的泛起一层宛如水晶般的奇异晶层……",2
斗破,第1491章 天境大圆满,"山顶之上，萧炎盘坐，在其面前，是一道身体上被一层宛如水晶般的奇异经曾所包裹的人影，这道人影的面孔，与萧炎一模一样……
　　在这道水晶人影的而身前，那原本足有半丈庞大的灵魂本源，已是仅仅只有半个脑袋大小，一股股精纯的灵魂本源之力，徐徐的飘散而出……
　　“呼……”
　　水晶人影，如同雕塑一般纹丝不动，许久之后，其紧闭的嘴巴突然张开一道缝隙，一股吸力骤然暴涌而出，那半个人头大小的灵魂光团，顿时掠出，旋即化为一道流光，钻进水晶“萧炎”嘴中！
　　“轰！”
　　在那灵魂光团钻进“水晶萧炎”嘴中之时，后者身体，猛然一震，刺眼的强光，从其体内暴涌而出，一股恍若天地般的无形波动，如同风暴一般，从其体内，铺天盖地的席卷而出！
　　这一刻，天空乌云密布，狂雷乱舞！",2
斗破,第1493章 妖火降世！,"星陨阁，盘坐于一颗参天巨树之顶的萧炎，突然缓缓的睁开双眸，抬起头来，目光望着遥远的天空，在那西方天空，两轮弯月，一上一下，悄然浮现！
　　同一霎，星空上，九颗璀璨的星辰，也是在无数道震撼的目光中缓缓移动，最后化为一条直线……
　　双月同现，九星一体，天地潮汐，妖火降世！
　　净莲妖火，终于是在这一刻，再度降临世间！",2
斗破,第1507章 反控,"随着这道灵魂符文进入火奴脑海，萧炎顿时感觉到一股极端的炽热从后者脑中传出，他能够用另外一种视觉“看到”，在那火奴的脑海深处，有着一枚乳白色的火珠盘旋，那火珠之内，蕴含着极端恐怖的能量。
　　灵魂符文侵入火奴脑海，盘旋在那乳白色火珠的周围，旋即释放出一股股奇异的波动屏障，竟然是缓缓的将火珠给隔离了去。
　　就在火珠被隔离的那一霎，萧炎心中顿时多出一道感应，当下心神一动，面前的火奴便是安静的垂下了手臂，如同奴仆一般，安静的站在他身旁。
　　“居然真的能够控制……”
　　见到这一幕，萧炎脸庞上顿时涌现一抹难以掩饰的狂喜之色！
　　如果他能够将这十道火奴全部控制的话，那他麾下的阵容，简直就是呈火箭般的暴涨，到时候，就算是要灭了魂殿，都不是不可能的事！",1
斗破,第1510章 惊天对撞,"见到这魂风召唤出族纹，萧炎心念也是一动，眉心处的族纹徐徐浮现，旋即其眉心盘踞的浩瀚灵魂力量，也是悄然涌动，一道宛如实质般的身影，缓缓在身旁凝现而出。
　　“灵魂分身……”
　　望着萧炎身旁的那一道灵魂分身，魂风眼神也是微微一凝，他能够察觉到，这道灵魂分身的实力，可丝毫不比萧炎本体弱，而且，后者所拥有的灵魂力量，也是他唯一自认不如对方的。
　　天境大圆满的灵魂力量，在场的除了全盛时期的魂殿殿主能够比过萧炎之外，恐怕其余人，还真不具备这与他相争的资格，即便是他这个魂族的核心天才……
　　“五轮离火法！”
　　灵魂分身一出现，萧炎便是掠上高空，一团团异火从其体内飞快的涌出，然后化为巨大的火灵，迅速的在天空上组成五轮离火大阵。
　　在萧炎本体施展大招的同时，萧炎的灵魂分身也是面色凝重，双手闪电般的变幻出一道道手印，旋即其身体陡然膨胀至数百丈庞大，甚至，在其体表之外，还有着千丈庞大的灵魂虚影！
　　黄泉天怒！
　　而且还是由灵魂分身来施展的黄泉天怒，那等威力，仿佛比萧炎本体施展，还要更加的强悍！
　　整片天空，火海弥漫，天际之上，巨大的五色火焰火盘缓缓旋转，狂暴的能量在其中疯狂的凝聚着。",1
斗破,第1510章 惊天对撞,"天空上，萧炎望着那不断泛起涟漪的吞天镜，身形一动，居然直接是跟灵魂分身融合而起，那即将消散的巨大虚影，再度张嘴，发出一道惊天动地的灵魂音波！
　　“哞！”
　　灵魂冲击，眨眼便至，魂风的面色，也是在这一刻变得难看了许多，脚尖一点虚空，身形便是急忙暴退，而在其暴退的霎那，面前的吞天镜，却是陡然爆裂而开。
　　“呵呵，承让了……”
　　震退魂风，萧炎却是仰天大笑一声，身形一动，便是再度出现在了黑色光柱之前，大手一抓，便是将其抓进了手中！
　　“净莲妖火，你是我的了！”",2
斗破,第1533章 萧炎VS魂殿殿主,"见状，萧炎也是嗤笑一声，但手中攻击也是止住，向下一戳，极为精准的点在了魂殿殿主手掌之上，粉红焰火闪烁而过，后者手掌之上的浓郁漆黑斗气，顿时急速的消融而开。
　　瞧得净莲妖火竟然如此霸道，魂殿殿主眉头也是一皱，身形微微一颤，一道道残影浮现而出，而其身形，却是在瞬间出现在了半空之上，面色略微有些阴沉的望着手掌，在手背上，一道约莫半寸长的焦痕浮现而出，伤口附近没有血液渗透而出，因为在接触的那一霎，周围的血管，便是被净莲妖火的余温被焚化了……",1
斗破,第1534章 虚无吞炎,"粉红火焰，在无数道目光的注视下，逐渐的凝聚成一道粉红火焰圆盘，火盘周围，有着奇异的火焰纹路，细细看去，正是那曾经被萧炎炼化过的六种异火形状，而在六种异火的中心位置，也就是火盘的中央处，一簇宛如晶体般的粉红火焰，随风摇曳。
　　“佛怒轮回！”
　　火盘成形，萧炎眼神也是一凛，低沉喝声，猛然响起。
　　“嗡嗡！”
　　随着萧炎喝声落下，天空上的粉红火盘，顿时传出一阵阵嗡鸣之声，旋即火盘咔咔的缓缓旋转起来，而在其旋转间，那火盘中央位置的粉红火焰晶体，却是嗤的一声，暴射出一道约莫手臂粗壮的粉红火束！
　　这道粉红火束初始仅有手臂粗壮，但在其掠出的霎那，便是迎风暴涨，化为数十丈庞大！
　　“嗤！”
　　粉红火束一成形，便是以一种恐怖的速度射中下方的一座山峰，在接触的那一霎，山峰如同冰山所铸一般，居然直接是在众多惊骇目光中，诡异的消失而去，所留下的，只是地面上一个近百丈庞大的巨坑，巨坑深不见底，一眼望去，连尽头都是看不见。
　　“去！”
　　萧炎手印一变，手指陡然指向天空上的魂殿殿主，旋即，那火盘也是迅速抬头，那道粉红火束，直接是从大地上切割而过，火束所过之处，一道足有千丈之长的光滑深壑，便是出现在了那一道道目瞪口呆的视线之中，在那火束所过之处，仿佛一切的物体，都是化为虚无……",1
斗破,第1538章 黑色珠子,"星界之中，一座幽静深处之中，溪流自林间穿梭而过，最后化为一条银色瀑布，飞落而下，落进下方的清澈湖泊之中。
　　在湖泊的中央位置，一道人影盘坐在水面上，纹丝不动，周遭荡漾而开的波纹，在靠近他身体十米范围时，便是会自动的消散而去，在他的周身，仿佛是存在着一个极静的气场一般，显得颇为的奇异。
　　“嗡！”
　　这般极静持续了约莫半日时间，那道人影方才缓缓睁开紧闭的双眸，漆黑眸中掠过淡淡火芒，旋即他低下头，眉头紧皱的望着其手掌上，在其手掌上方半寸处，悬浮着一枚黑色珠子，珠子颜色极为的深邃，一眼看去，仿佛一个小型黑洞般，连灵魂都是有种被扯进去的诡异感觉。",1
斗破,第1552章 吞噬黑魔雷,"这一次，萧炎也是明白这股能量的来源，当下心脏便是陡然加速，黑魔雷极其的狂暴，就算其中能量惊人，但他却从来未曾想过将其吸收，就算是他拥有着净莲妖火，都没有这么想过，但如今具备了一些虚无吞炎吞噬之力的小伊，却是竟然做到了这一步！
　　“咕噜……”
　　萧炎喉咙缓缓滚动了一下，在这些令得体内传出酥麻感觉的能量消融在体内时，他发现，自己自从妖火空间出来后，便是纹丝不动的实力，居然再度出现了缓慢了增涨！
　　萧炎略微有些僵硬的抬头，望着远处那密密麻麻，铺天盖地的黑魔雷，眼瞳之中，猛然涌上极度炽热的神色，有了小伊的炼化与吞噬能力，这些在常人眼中宛如夺命镰刀般的黑魔雷，在他眼中，却是变成了天地间最为的完美的大补之物……
　　“这些，都是我的！”
　　萧炎有些贪婪的舔了舔嘴，喉咙间，也是传出了噙着狂喜般的低吼之声。",2
斗破,第1555章 九玄金雷的力量,"萧炎指尖一划，一道血线飞掠而出，然后迅速的在火网之上形成一道阵法，旋即火芒大震，火网包裹着金光雷龙开始急速的收缩，最后化为一道迷你型的雷龙，钻进了小伊身体之中，这种毁灭般的力量，也仅仅只有小伊的火灵之体方才能够承受住。
　　做完这些，萧炎方才大松一口气，目光转向面前的九玄金雷，由于力量被抽调的缘故，后者的身体直接变成了一道十丈左右的小小金龙。
　　萧炎手掌轻轻抚摸着九玄金雷的龙头，手印一变，天地间的灵气，便是飞快的汇聚而来，最后化为一枚灵气种子，缓缓的侵入进九玄金雷体内，现在的九玄金雷，恐怕也就相当于斗尊级别的存在，此时再聚灵，反噬顿时荡然无存。
　　望着那龙目之中突然灵气大盛的而九玄金雷，萧炎微微一笑，放弃了力量，再获得灵智，易如反掌。
　　“以后，你便是天地间唯一一道拥有着灵智的九玄金雷……”
　　萧炎再度拍了拍九玄金雷，然后毅然转身，身形化为虹芒，对着雷池之外，暴掠而去。",2
斗破,第1569章 借玉,"漫天的丹粒倾泻而下，掉落在广场之上，发出清脆如雨滴般的声响，这种丹粒虽然并算不得丹药，但却也是由精纯的能量所凝聚，服用了的话，对人体也是有着不小的效果。
　　萧炎身形悬浮在天空之上，这个时候，即便是以他的定力，眼中都是忍不住的流露出狂喜之色，丹雨降，玄丹出的话他也是听说过，但这却是他第一次亲眼见到这般奇景。
　　“竟然……真的成功了。”
　　手掌接过一枚丹粒，萧炎手掌都是略微的有些颤抖，此次的结果，简直就是出乎了他的意料，即便是以他现在的能力，想要炼制九品玄丹，那成功率，也不会超过四成！
　　不过此番炼丹真要说起来，倒是有着一些幸运的成分，一枚丹药，包含了四枚雏丹的能量，这种事情，可以说是极为的罕见，四枚雏丹之中，各自药性都是不同，虽说经过小伊的净化，其中绝大部分的药力都是化为精纯的能量，可在那残留中，毕竟还是有着一些药性，这些细微的药性伴随着能量，融入进萧炎的那一枚雏丹之中，彼此交融，再加上净莲妖火的猛烈炼制，倒是出现了一些常人未曾料到的细微变化，而那变化的结果，似乎则是刚好弥合了雏丹之中的某些不完美之物，并且导致此次炼丹的成功……",2
斗破,第1575章 借火,"萧炎一手握拐杖，一手抓着那龟灵地火，晶莹剔透的身体，隐隐间发出奇异的光泽，在这个状态下，他与小伊已是完全融合，从某种方面来说，此刻的他也是相当于异火之灵的体质，即便是其他未能被其炼化的异火，只要它们的主人不反抗，那他也是能够将其施展，只不过那威力，自然是要比炼化过的异火要弱上一些，但这种紧急时候，已没办法再考虑这些。
　　萧炎自身，便已拥有着六种异火，若是再将这两种异火加注而进，那最终所成形的火莲，便将会是史无前例的由八种异火所凝！
　　那等威力，必然极其的恐怖！！",2
斗破,第1586章 赐教,"场中灰尘徐徐平息而下，萧炎的身影，再度出现在所有人注视下，依旧是一身黑衫，身姿挺拔，浑身上下，没有一点受创模样，甚至，连其周围一丈之内的地面，都是毫发无损，与其他地方的狼藉截然不同。
　　“怎么可能……”
　　望着那几乎连步伐都是未曾退后半步的萧炎，雷云等人面色顿时苍白起来，旋即一股深深的无力涌现出来，原来他们在对方眼中，居然如此的不堪一击……
　　“攻击尚可……”
　　全场鸦雀无声，萧炎却是微微一笑，旋即也不看雷云等人，目光转向雷动，手掌一阴，笑道：“请！”
　　“轰！”
　　雷动的面色，已是凝重得无以复加，萧炎那副轻风云淡般的模样，却是让得他感觉到莫大的压力，不过他也是果断之人，萧炎的笑声刚刚一落，他的身形，便是化为一道电芒暴掠而出，手掌一握，黑色雷电顺着手臂急速窜动，最后飞快的在掌心凝聚成一柄黑色长枪，枪身之上，雷弧跳动。",1
