book,chapter,paragragh,tag
大主宰,第两百二十章 妖莲再现,"天空上，巨大的光阵猛的爆发出惊雷之声，只见得漫天光华涌动，凝聚，最后逐渐的形成了一朵数百丈庞大的黑色之莲。

 黑莲悬浮天际，缓缓的旋转，在它旋转之间，仿佛连空间都是扭曲起来。

 这般灵阵，自然便是妖莲屠灵阵，当初在北灵境，牧尘便是凭借着此阵，秒杀柳惊山，只不过那时候的他方才是灵轮境的实力，根本就难以触及此阵的真正威力，即便是借助了九幽雀的力量，也不过是勉强施展，而伴随着如今实力的提升，他方才能够领悟出此阵的一些玄妙。

 当初眼力缺乏，只是将这妖莲屠灵阵当做三级灵阵，但当牧尘现在也是晋入三级灵阵师，他方才能够发现，他对这妖莲屠灵阵的了解，实在是太过浅薄。

 从当初得来的那黑色卷轴来看，如今他所布置出来的“妖莲屠灵阵”，还只是这灵阵的一部分而已，等有朝一曰，牧尘实力足够了，将这灵阵彻彻底底的布置出来，那威力，必定是惊天动地。",1
大主宰,第六百六十二章,"他那修长的手指指向下方的灵阵，这三朵黑莲所化的灵阵，自然便是“妖莲屠灵阵”，这座灵阵，最高形态能够凝炼出四朵黑莲，以往的牧尘，一直都只能凝炼出两朵，可伴随着他晋入至尊境后，再加上前段时间在灵溪的指导下苦苦修炼，他的灵阵修为也是突飞猛进，在那悄然间，已是迈入了灵阵大师的层次。

 他这隐藏的一手，甚至连九幽都不曾知晓。

 柳冥所化的天炎法身眼中，火焰涌动，不好这一次，他并没有再嘲讽出声，因为他的的确确是从那座灵阵上，感觉到了令他不安的波动。

 他怎么都未曾想到，牧尘竟然还是一位灵阵大师！",1
大主宰,第七百五十九章,"那领首一人，身躯娇小，但却是有着一种恐怖的威压弥漫开来，在这大罗天域内，拥有着这般威压的，除了曼荼罗之外，别无他人。

 而在曼荼罗身后，不仅九幽跟随而来，甚至连三皇以及诸王，都是现身，这般阵容，倒是引得下方众多大罗天军的战士一脸的惊愕。

 “这小子倒是好大的阵仗。”火魅儿望着这般阵容，倒是妩媚的一笑，旋即她低下头，只见得那下方的岩浆海面，突然有着巨大的漩涡成形。

 轰！

 一道岩浆冲天而起，岩浆节节攀高，一道人影，脚踏岩浆，缓缓的出现在了那无数道目光的注视之中。

 少年身体修长，面容俊逸，黑色的眸子平静从容，显然，牧尘也是在这一时刻，完成了修炼。",2
大主宰,第三百四十章,"牧尘见到秃头老人那眼神，顿时尴尬一笑，袖袍一挥，只见得那朵自雷海中得来的雷浆黑莲便是出现在了面前。

 “前辈，这是与那雷神丹一同找到的，不过我却不知道这是什么。”牧尘指着那雷浆黑莲，道。

 秃头老人盯着那雷浆莲花，眼中也是掠过一抹光亮，有些惊讶的道：“这似乎是雷神莲...一种极为罕见的天材地宝，与雷神丹一样，只有极低的几率才会在雷霆中诞生，没想到在这雷海中，竟然会同时将雷神丹以及雷神莲都诞生出来...”

 “雷神莲...”牧尘这才明白这雷浆黑莲是什么，听其名字，显然就不是凡物。",2
大主宰,第七百二十五章,"金刚般的拳头，犹如是洞穿了虚空，瞬间就已出现在了那雷日之下，而后没有任何的犹豫。直接一拳轰出。

 两者硬憾在一起，但出人意料的，却并没有惊天巨声响起，所有人的瞳孔都是在此时猛然紧缩，因为他们见到，那金刚般的拳头。竟直接是在那对碰的瞬息，直接一拳洞穿了雷日。

 没有任何的阻拦，犹如穿透豆腐一般。

 那闪烁着晶芒的金刚之拳，犹如是天地间无坚不摧的神灵之手，可怕无比。",1
大主宰,第五百四十八章,"剑吟之声，突然响彻，只见得在那一道道高速旋转的灵力风暴之内，突然有着一柄柄灵剑凝聚而成，这些灵剑，并没有实体，完全是由磅礴之极的灵力压缩凝炼而成，剑身在颤抖间，爆发出了惊天剑气。

 那剑气之凌厉，即便是血天都他们面色都是猛的一变，因为他们从那剑气之中感觉到了凌厉，虽说这种剑气，比不上洛璃之前的一剑，但此时那灵阵之内，大大小小的灵剑，几乎达到了数百道的惊人规模。

 这种阵仗，足以让人头皮发麻。",1
大主宰,第两百八十四章 一万三千颗,"“一万三千颗。”牧尘灿烂一笑，道。

 啪。

 少女手中的墨笔顿时落地，漂亮的小脸蛋上，满是错愕，那后方正等待着购买天雷珠的众多学员，也是目瞪口呆的将那前方的牧尘给看着。

 一万三千颗天雷珠？这小子脑袋被门夹了吧？天雷珠有那么好凝炼吗？一万三千颗，就算是沈苍生来了都凝炼不出！

 牧尘瞧得那漂亮少女眼中流露出来的怀疑，也没多说，屈指一弹，璀璨的银色洪流便是呼啸而出，瞬间便是将那柜台围得水泄不通。

 “这位学姐，一万三千颗天雷珠，总共两百六十万灵值，谢谢。”",1
大主宰,第五百二十章,"“如果有机会，你或许可以将另外五道神木碑中的小神术弄到手，我先前所给予你的东西，会帮你完成融合，到时候你会获得一些惊喜。”白发老者淡淡的一笑，道。

 “多谢前辈。”

 牧尘心中大喜，连忙抱拳道。

 白发老者挥了挥手，旋即他手掌轻拍了拍玉石莲台，只见得莲台之中有着光芒绽放，那巨大的莲台，开始迅速的缩小，连带着其中的九阳灵芝也是缩小起来，短短数息间，莲台便是仅有巴掌大小，在其中，还有着一株精致的九阳灵芝。",2
大主宰,第十四章 灵动境中期,"“就怕你没这种资格啊...”

 牧尘猛的抬头，双掌也是在一霎陡然紧握起来，幽黑色的灵力猛的自其体内暴涌而出，霸道的黑光在其指尖闪电般的穿梭。

 一股强横的波动，爆发开来。

 “这股灵力波动...”首席之上，萧院长以及莫师三人脸庞上顿时扬起了一抹惊异之色。

 “灵动境中期？！”

 场台周围也是在此时猛的爆发出阵阵惊哗之声，那种灵力波动，显然是真正的达到了灵动境中期的程度，牧尘的实力，竟然突破到了灵动境中期了！

 “这小子...还真是有些能耐啊。”",1
大主宰,第六百五十章,"“成功了吗...”

 他缓缓的摊开双手，只见得磅礴的灵力从其脚下灌注而进，神魄那缩小了许多的身形，立即恢复，而且神魄的身体表面，竟也是有着一丝丝的紫光流转，在其眸子中，甚至有着紫焰升腾。

 这一道神魄，比起之前，显得更为的凝炼。

 牧尘手掌伸出，只见得至尊海内，滔天般的紫光灵力席卷而出，最后汇聚在其掌心之上，隐隐间，仿佛是化为了一缕紫意盎然的火焰，一种无法形容的奇异之力，荡漾而开。

 牧尘凝视着这一缕紫色火焰，唇角缓缓的勾起一抹弧度。

 他能够感觉到，虽然他至尊海内的灵力并没有出现什么暴涨，但那种威力，却是足足强悍了数倍之多！

 因为现在的他，已经成功了融合了不死火！",2
